유역평균강수3,강우(A지역)3,강우(B지역)3,강우(C지역)3,강우(D지역)3,수위(E지역)3,수위(D지역)3
26.5,50.0,24.0,15.0,21.0,2.5,140.6
26.5,50.0,24.0,15.0,21.0,2.5,140.6
26.5,50.0,24.0,15.0,21.0,2.6,140.6
26.5,50.0,24.0,14.0,21.0,2.6,140.6
26.6,50.0,24.0,12.0,21.0,2.6,140.6
26.9,50.0,24.0,12.0,22.0,2.5,140.6
27.8,50.0,23.0,11.0,21.0,2.5,140.6
29.1,54.0,23.0,10.0,21.0,2.5,140.6
30.0,55.0,23.0,10.0,21.0,2.5,140.6
30.4,57.0,23.0,9.0,20.0,2.5,140.6
31.1,60.0,24.0,9.0,19.0,2.5,140.6
31.3,60.0,25.0,9.0,19.0,2.5,140.6
31.8,63.0,23.0,9.0,19.0,2.5,140.6
35.6,68.0,35.0,9.0,19.0,2.5,140.6
40.3,72.0,35.0,9.0,19.0,2.5,140.6
46.2,95.0,52.0,10.0,19.0,2.4,140.6
56.6,104.0,75.0,10.0,21.0,2.4,140.6
67.4,109.0,81.0,10.0,23.0,2.4,140.5
78.6,111.0,88.0,8.0,44.0,2.5,140.5
94.6,121.0,95.0,8.0,86.0,2.8,140.5
110.5,131.0,105.0,21.0,144.0,4.8,140.5
120.6,138.0,121.0,44.0,170.0,7.1,140.5
125.0,138.0,135.0,50.0,179.0,8.5,140.5
125.2,134.0,130.0,62.0,177.0,9.5,140.5
123.7,131.0,128.0,67.0,174.0,10.3,140.6
122.8,127.0,127.0,66.0,171.0,10.4,140.7
122.4,126.0,127.0,67.0,171.0,10.4,140.7
122.4,126.0,127.0,67.0,171.0,10.3,140.9
122.2,126.0,126.0,66.0,171.0,10.0,141.0
121.0,124.0,125.0,66.0,169.0,9.7,141.1
120.7,121.0,125.0,66.0,169.0,9.4,141.3
120.6,121.0,125.0,66.0,169.0,9.0,141.5
119.9,121.0,125.0,66.0,169.0,8.7,141.7
119.4,117.0,124.0,66.0,169.0,8.3,141.9
118.3,112.0,124.0,67.0,169.0,8.0,142.1
117.2,108.0,124.0,67.0,169.0,7.8,142.3
115.4,108.0,124.0,67.0,169.0,7.5,142.5
113.9,106.0,124.0,67.0,169.0,7.3,142.7
112.9,105.0,124.0,67.0,169.0,7.0,142.8
111.2,104.0,124.0,67.0,169.0,6.8,143.0
109.3,98.0,124.0,67.0,169.0,6.5,143.1
108.7,97.0,124.0,67.0,169.0,6.3,143.3
108.2,96.0,124.0,67.0,169.0,6.2,143.4
108.0,94.0,124.0,67.0,169.0,6.0,143.4
107.7,93.0,124.0,67.0,169.0,5.9,143.5
107.5,93.0,124.0,67.0,169.0,5.7,143.6
107.5,93.0,123.0,67.0,169.0,5.6,143.6
107.4,92.0,123.0,67.0,168.0,5.5,143.7
107.4,92.0,122.0,67.0,168.0,5.3,143.7
107.4,92.0,122.0,67.0,167.0,5.2,143.8
107.4,92.0,122.0,67.0,167.0,5.1,143.8
107.4,92.0,122.0,67.0,167.0,5.0,143.8
107.4,92.0,122.0,67.0,167.0,4.9,143.8
107.4,92.0,122.0,66.0,167.0,4.8,143.9
107.4,92.0,122.0,66.0,167.0,4.7,143.9
107.2,92.0,121.0,66.0,166.0,4.7,143.9
106.8,92.0,121.0,66.0,166.0,4.6,143.9
106.6,92.0,121.0,66.0,166.0,4.5,143.9
106.5,92.0,120.0,51.0,164.0,4.4,143.9
106.5,91.0,119.0,26.0,162.0,4.4,143.9
106.5,91.0,118.0,19.0,141.0,4.3,143.9
106.5,91.0,104.0,7.0,99.0,4.3,143.9
106.3,91.0,103.0,2.0,41.0,4.2,143.9
106.0,91.0,86.0,2.0,13.0,4.2,143.9
105.2,91.0,63.0,1.0,2.0,4.1,143.9
103.9,91.0,56.0,1.0,1.0,4.1,143.9
103.0,87.0,48.0,1.0,0.0,4.0,143.9
102.6,86.0,41.0,1.0,0.0,4.0,143.8
101.9,84.0,31.0,1.0,0.0,3.9,143.8
101.7,81.0,15.0,1.0,0.0,3.9,143.8
101.2,81.0,0.0,1.0,0.0,3.9,143.8
97.3,78.0,0.0,1.0,0.0,3.8,143.8
11.7,22.0,1.0,0.0,0.0,3.6,133.7
7.5,17.0,1.0,0.0,0.0,3.6,133.6
4.7,10.0,1.0,0.0,0.0,3.6,133.6
2.7,6.0,1.0,0.0,0.0,3.5,133.5
2.2,3.0,1.0,0.0,0.0,3.5,133.5
3.0,5.0,0.0,0.0,0.0,3.5,133.4
3.4,6.0,0.0,0.0,0.0,3.5,133.4
3.3,6.0,0.0,0.0,0.0,3.4,133.3
3.2,6.0,0.0,0.0,0.0,3.4,133.3
3.1,6.0,0.0,0.0,0.0,3.4,133.3
3.0,6.0,0.0,0.0,0.0,3.3,133.2
3.0,6.0,0.0,0.0,0.0,3.3,133.2
3.0,6.0,0.0,0.0,0.0,3.3,133.1
3.0,6.0,0.0,0.0,0.0,3.3,133.1
2.9,6.0,0.0,0.0,0.0,3.3,133.1
3.8,13.0,0.0,0.0,0.0,3.2,133.0
4.0,12.0,0.0,0.0,0.0,3.2,133.0
5.9,16.0,0.0,0.0,0.0,3.2,133.0
7.3,16.0,0.0,1.0,0.0,3.2,133.0
12.8,34.0,12.0,1.0,0.0,3.2,132.9
20.1,39.0,13.0,6.0,5.0,3.2,132.9
20.9,39.0,13.0,14.0,13.0,3.2,132.9
21.5,39.0,13.0,15.0,14.0,3.2,132.9
25.5,53.0,13.0,15.0,14.0,3.2,132.9
29.6,53.0,17.0,15.0,14.0,3.2,133.0
37.0,64.0,31.0,15.0,18.0,3.3,133.0
47.4,66.0,40.0,16.0,24.0,3.3,133.0
50.9,66.0,43.0,42.0,45.0,3.3,133.0
55.2,69.0,54.0,61.0,46.0,3.5,133.1
64.7,70.0,61.0,68.0,53.0,4.0,133.1
71.7,72.0,72.0,101.0,71.0,4.5,133.2
76.2,84.0,73.0,102.0,85.0,5.0,133.2
81.4,120.0,76.0,102.0,90.0,5.5,133.3
84.7,132.0,76.0,102.0,91.0,6.1,133.4
86.3,138.0,76.0,102.0,91.0,6.4,133.4
86.7,141.0,76.0,102.0,91.0,6.7,133.5
86.9,142.0,76.0,102.0,91.0,6.9,133.7
87.0,142.0,76.0,102.0,91.0,7.1,133.8
87.0,142.0,76.0,102.0,91.0,7.1,133.9
87.0,142.0,76.0,102.0,91.0,7.2,134.0
87.0,142.0,76.0,102.0,91.0,7.4,134.1
87.0,142.0,76.0,102.0,91.0,7.6,134.2
87.0,142.0,76.0,102.0,91.0,7.8,134.3
87.0,142.0,76.0,102.0,91.0,7.9,134.5
87.0,142.0,76.0,102.0,91.0,7.8,134.6
87.0,142.0,76.0,102.0,91.0,7.7,134.7
87.0,142.0,76.0,102.0,91.0,7.5,134.8
87.0,142.0,76.0,102.0,91.0,7.2,135.0
87.0,142.0,76.0,102.0,91.0,7.0,135.1
87.0,142.0,76.0,102.0,91.0,6.8,135.2
87.2,142.0,76.0,102.0,91.0,6.6,135.3
87.3,142.0,76.0,102.0,91.0,6.4,135.5
87.3,142.0,76.0,102.0,91.0,6.2,135.6
87.3,142.0,76.0,102.0,91.0,6.1,135.7
87.3,142.0,76.0,102.0,91.0,5.9,135.8
87.3,142.0,76.0,102.0,91.0,5.8,135.9
87.3,142.0,76.0,101.0,91.0,5.7,136.0
87.3,142.0,76.0,101.0,91.0,5.6,136.1
87.3,142.0,76.0,96.0,91.0,5.4,136.2
87.3,142.0,76.0,88.0,91.0,5.3,136.2
87.3,142.0,76.0,87.0,91.0,5.2,136.3
87.2,142.0,76.0,87.0,91.0,5.1,136.4
87.2,142.0,76.0,87.0,86.0,5.0,136.4
86.4,142.0,76.0,87.0,78.0,5.0,136.5
85.8,140.0,76.0,86.0,77.0,4.9,136.5
85.8,139.0,76.0,60.0,77.0,4.8,136.6
85.8,139.0,76.0,41.0,77.0,4.7,136.6
0.3,0.0,0.0,0.0,0.0,3.4,136.3
0.5,0.0,0.0,0.0,0.0,3.4,136.2
0.5,0.0,0.0,0.0,0.0,3.4,136.2
0.5,0.0,0.0,0.0,0.0,3.3,136.1
0.5,0.0,0.0,0.0,0.0,3.3,136.1
0.5,0.0,0.0,0.0,0.0,3.3,136.0
2.5,0.0,1.0,0.0,0.0,3.3,136.0
8.5,2.0,2.0,2.0,0.0,3.3,135.9
14.7,20.0,11.0,15.0,5.0,3.3,135.9
23.6,27.0,24.0,17.0,11.0,3.3,135.8
30.1,34.0,26.0,18.0,17.0,3.3,135.8
36.5,41.0,34.0,19.0,19.0,3.3,135.7
48.6,66.0,42.0,46.0,26.0,3.3,135.7
57.6,71.0,45.0,48.0,44.0,3.5,135.7
66.8,75.0,64.0,54.0,51.0,3.7,135.6
74.5,76.0,74.0,61.0,54.0,4.1,135.6
85.3,98.0,84.0,70.0,63.0,4.8,135.6
93.7,106.0,86.0,77.0,79.0,5.4,135.6
99.3,110.0,88.0,79.0,85.0,6.1,135.6
103.3,125.0,89.0,86.0,89.0,7.2,135.7
112.9,150.0,125.0,86.0,89.0,7.6,135.7
128.6,160.0,145.0,87.0,90.0,8.1,135.8
134.7,164.0,147.0,88.0,104.0,8.5,135.9
135.7,165.0,148.0,89.0,109.0,9.0,136.0
136.0,166.0,148.0,89.0,109.0,9.9,136.1
136.0,166.0,148.0,89.0,109.0,10.4,136.3
136.1,166.0,148.0,89.0,109.0,10.9,136.4
136.1,166.0,148.0,89.0,109.0,11.2,136.6
136.1,166.0,148.0,89.0,109.0,11.4,136.8
136.1,166.0,148.0,89.0,109.0,11.4,137.0
136.1,166.0,148.0,89.0,109.0,11.2,137.3
136.1,166.0,148.0,89.0,109.0,10.8,137.5
136.2,166.0,148.0,89.0,109.0,10.4,137.8
136.2,166.0,148.0,89.0,109.0,9.9,138.0
136.2,166.0,148.0,90.0,109.0,9.4,138.3
136.2,166.0,148.0,90.0,109.0,9.0,138.5
136.3,166.0,148.0,90.0,109.0,8.6,138.8
136.3,166.0,148.0,90.0,109.0,8.3,139.0
136.3,166.0,148.0,90.0,109.0,8.0,139.2
136.3,166.0,148.0,90.0,109.0,7.7,139.4
136.3,166.0,148.0,90.0,109.0,7.4,139.5
136.3,166.0,148.0,90.0,109.0,7.2,139.7
136.3,166.0,148.0,90.0,109.0,6.9,139.8
136.3,166.0,148.0,90.0,109.0,6.7,139.9
136.3,166.0,148.0,90.0,109.0,6.6,140.0
136.3,166.0,148.0,88.0,109.0,6.4,140.0
136.3,166.0,148.0,75.0,109.0,6.2,140.0
136.3,166.0,148.0,73.0,109.0,6.0,140.1
136.3,166.0,148.0,72.0,109.0,5.9,140.1
136.3,166.0,148.0,71.0,109.0,5.8,140.1
0.0,0.0,0.0,0.0,0.0,3.1,134.7
0.1,0.0,0.0,0.0,0.0,3.1,134.6
0.1,0.0,0.0,0.0,0.0,3.1,134.5
0.1,0.0,0.0,0.0,0.0,3.1,134.3
0.1,0.0,0.0,0.0,0.0,3.0,134.2
0.1,0.0,0.0,0.0,0.0,3.0,134.1
0.3,0.0,1.0,0.0,0.0,3.0,134.0
2.5,0.0,2.0,1.0,0.0,3.0,133.9
4.0,1.0,2.0,5.0,1.0,3.0,133.8
4.2,1.0,2.0,7.0,3.0,3.0,133.7
4.4,1.0,2.0,7.0,3.0,3.0,133.6
5.1,2.0,3.0,7.0,3.0,3.0,133.5
7.1,24.0,3.0,7.0,4.0,2.9,133.4
13.6,39.0,8.0,7.0,4.0,2.9,133.3
19.9,44.0,17.0,7.0,5.0,2.9,133.2
23.9,47.0,17.0,17.0,20.0,2.9,133.2
28.0,58.0,28.0,25.0,23.0,3.0,133.1
38.3,58.0,37.0,25.0,24.0,3.0,133.1
41.2,65.0,37.0,33.0,47.0,3.1,133.0
47.3,72.0,48.0,34.0,49.0,3.3,133.0
54.0,76.0,52.0,36.0,56.0,3.4,132.9
59.6,84.0,59.0,41.0,65.0,3.8,132.9
69.6,89.0,72.0,41.0,67.0,4.1,132.9
75.4,91.0,89.0,49.0,81.0,4.5,132.9
78.2,91.0,91.0,64.0,91.0,5.0,132.8
78.9,91.0,91.0,64.0,92.0,5.5,132.8
78.9,91.0,91.0,64.0,92.0,6.0,132.8
78.9,91.0,91.0,64.0,92.0,6.3,132.8
79.0,91.0,91.0,64.0,92.0,6.6,132.8
79.0,91.0,91.0,64.0,92.0,6.9,132.9
79.9,92.0,93.0,64.0,92.0,7.1,132.9
81.0,92.0,94.0,68.0,93.0,7.2,132.9
82.7,93.0,94.0,70.0,94.0,7.3,133.0
83.6,95.0,94.0,70.0,95.0,7.2,133.0
84.2,95.0,94.0,72.0,96.0,7.1,133.1
84.4,95.0,94.0,73.0,97.0,6.9,133.1
84.5,95.0,94.0,73.0,97.0,6.8,133.2
84.5,95.0,94.0,73.0,98.0,6.7,133.3
84.8,95.0,94.0,73.0,98.0,6.5,133.4
85.3,96.0,94.0,73.0,98.0,6.3,133.4
86.6,104.0,94.0,73.0,98.0,6.2,133.5
87.2,105.0,94.0,73.0,98.0,6.0,133.6
90.6,111.0,94.0,73.0,99.0,5.9,133.7
96.8,119.0,96.0,74.0,100.0,5.8,133.8
101.2,125.0,96.0,77.0,103.0,5.7,133.8
105.1,140.0,96.0,82.0,106.0,5.6,133.9
108.7,143.0,96.0,79.0,108.0,5.5,134.0
115.8,148.0,100.0,77.0,108.0,5.5,134.1
120.8,152.0,113.0,81.0,113.0,5.8,134.1
131.3,161.0,120.0,89.0,121.0,6.5,134.2
139.9,171.0,128.0,109.0,124.0,7.0,134.3
143.7,171.0,130.0,121.0,135.0,7.5,134.4
144.5,171.0,130.0,121.0,136.0,7.9,134.5
144.6,171.0,130.0,111.0,136.0,8.2,134.6
144.6,171.0,129.0,103.0,135.0,8.4,134.7
144.6,171.0,128.0,103.0,135.0,8.5,134.9
144.6,171.0,128.0,95.0,134.0,8.6,135.0
144.6,171.0,128.0,94.0,119.0,8.6,135.1
144.6,171.0,128.0,92.0,116.0,8.6,135.3
144.6,171.0,127.0,87.0,115.0,8.5,135.4
144.6,171.0,127.0,87.0,92.0,8.3,135.6
144.6,171.0,122.0,79.0,90.0,8.1,135.8
144.6,171.0,113.0,64.0,83.0,7.9,135.9
144.6,171.0,113.0,64.0,74.0,7.7,136.1
144.4,171.0,102.0,64.0,72.0,7.5,136.2
142.2,171.0,93.0,64.0,58.0,7.3,136.4
140.7,171.0,93.0,64.0,48.0,7.1,136.5
140.5,170.0,82.0,64.0,47.0,6.9,136.6
140.3,170.0,78.0,64.0,47.0,6.7,136.7
140.9,170.0,72.0,60.0,47.0,6.5,136.9
140.9,169.0,62.0,63.0,47.0,6.4,137.0
136.2,147.0,47.0,63.0,54.0,6.3,137.1
131.0,134.0,46.0,61.0,54.0,6.1,137.1
127.3,131.0,46.0,60.0,53.0,6.1,137.2
123.5,128.0,46.0,60.0,52.0,5.9,137.3
113.5,117.0,46.0,60.0,51.0,5.8,137.4
111.2,117.0,46.0,60.0,50.0,5.7,137.4
105.5,110.0,47.0,61.0,49.0,5.6,137.5
99.1,103.0,45.0,63.0,50.0,5.5,137.5
93.9,99.0,44.0,63.0,49.0,5.5,137.5
84.5,91.0,44.0,63.0,49.0,5.4,137.6
80.5,87.0,44.0,64.0,49.0,5.3,137.6
81.2,89.0,49.0,65.0,51.0,5.3,137.6
84.4,90.0,52.0,65.0,56.0,5.2,137.6
88.5,91.0,57.0,70.0,59.0,5.2,137.6
94.0,93.0,59.0,75.0,64.0,5.2,137.6
96.2,94.0,60.0,78.0,67.0,5.3,137.6
96.3,94.0,60.0,73.0,66.0,5.3,137.6
95.5,94.0,60.0,53.0,64.0,5.4,137.6
94.4,93.0,60.0,41.0,64.0,5.4,137.7
92.8,93.0,60.0,41.0,59.0,5.4,137.7
92.0,92.0,59.0,41.0,51.0,5.4,137.7
91.6,91.0,59.0,41.0,47.0,5.4,137.7
91.9,91.0,59.0,41.0,34.0,5.4,137.7
92.2,92.0,59.0,42.0,33.0,5.3,137.7
92.5,92.0,56.0,42.0,34.0,5.3,137.7
92.6,93.0,43.0,42.0,34.0,5.3,137.8
92.8,94.0,36.0,42.0,34.0,5.2,137.8
92.1,94.0,28.0,43.0,35.0,5.2,137.8
91.9,87.0,26.0,43.0,35.0,5.1,137.8
88.6,87.0,26.0,43.0,35.0,5.1,137.8
82.4,81.0,26.0,43.0,35.0,5.0,137.8
78.1,73.0,26.0,43.0,35.0,5.0,137.8
74.2,67.0,26.0,43.0,35.0,4.9,137.8
70.6,52.0,26.0,43.0,35.0,4.9,137.8
63.5,49.0,26.0,43.0,35.0,4.8,137.8
58.6,44.0,26.0,43.0,35.0,4.8,137.8
48.7,40.0,31.0,43.0,35.0,4.8,137.8
44.0,43.0,32.0,38.0,35.0,4.7,137.8
42.8,34.0,32.0,46.0,36.0,4.7,137.8
44.4,36.0,32.0,50.0,46.0,4.7,137.8
46.5,38.0,36.0,55.0,47.0,4.7,137.8
47.7,38.0,37.0,58.0,49.0,4.7,137.8
47.8,38.0,37.0,58.0,42.0,4.7,137.7
47.9,38.0,37.0,58.0,42.0,4.7,137.7
48.5,38.0,37.0,57.0,45.0,4.7,137.7
48.9,38.0,37.0,55.0,45.0,4.7,137.7
50.8,40.0,36.0,55.0,45.0,4.7,137.7
54.1,46.0,33.0,56.0,45.0,4.7,137.7
57.7,48.0,34.0,64.0,49.0,4.7,137.6
60.7,48.0,36.0,65.0,52.0,4.7,137.6
62.5,49.0,40.0,63.0,61.0,4.8,137.6
63.6,49.0,40.0,59.0,68.0,4.9,137.6
63.7,49.0,40.0,55.0,68.0,5.0,137.6
63.7,49.0,40.0,48.0,66.0,5.1,137.6
63.8,49.0,39.0,45.0,61.0,5.1,137.6
64.0,49.0,39.0,45.0,57.0,5.1,137.5
63.0,49.0,39.0,46.0,51.0,5.1,137.5
61.2,49.0,39.0,46.0,45.0,5.1,137.5
59.6,49.0,39.0,46.0,43.0,5.2,137.5
59.7,50.0,36.0,46.0,43.0,5.2,137.5
64.7,55.0,33.0,46.0,43.0,5.2,137.5
69.0,66.0,28.0,48.0,45.0,5.2,137.5
69.6,67.0,26.0,48.0,46.0,5.2,137.5
69.1,67.0,25.0,48.0,46.0,5.2,137.5
68.6,68.0,25.0,48.0,46.0,5.3,137.4
68.4,68.0,25.0,47.0,46.0,5.4,137.4
68.0,68.0,25.0,47.0,45.0,5.4,137.4
67.5,68.0,25.0,48.0,45.0,5.4,137.4
65.7,68.0,24.0,48.0,45.0,5.4,137.4
62.3,67.0,24.0,48.0,44.0,5.4,137.4
58.4,63.0,24.0,48.0,44.0,5.4,137.4
54.3,62.0,24.0,48.0,44.0,5.5,137.4
48.8,61.0,23.0,48.0,44.0,5.5,137.4
46.5,59.0,23.0,48.0,44.0,5.5,137.4
46.3,58.0,23.0,48.0,44.0,5.5,137.4
46.3,58.0,23.0,48.0,44.0,5.4,137.4
46.3,58.0,23.0,40.0,44.0,5.3,137.4
46.2,58.0,23.0,36.0,44.0,5.2,137.4
46.2,58.0,24.0,31.0,44.0,5.2,137.4
46.0,58.0,24.0,28.0,44.0,5.1,137.4
45.6,57.0,24.0,28.0,43.0,5.0,137.4
45.1,57.0,24.0,28.0,33.0,5.0,137.4
44.9,56.0,24.0,28.0,32.0,4.9,137.4
45.0,57.0,25.0,28.0,30.0,4.8,137.4
44.9,56.0,20.0,28.0,30.0,4.8,137.4
45.2,55.0,19.0,27.0,30.0,4.8,137.4
45.8,54.0,19.0,17.0,27.0,4.7,137.3
46.0,53.0,19.0,12.0,27.0,4.6,137.3
46.1,52.0,15.0,8.0,28.0,4.6,137.3
46.0,52.0,14.0,6.0,28.0,4.6,137.2
46.0,52.0,15.0,5.0,24.0,4.5,137.2
46.1,52.0,15.0,5.0,20.0,4.5,137.1
46.4,53.0,15.0,5.0,11.0,4.5,137.1
46.7,53.0,15.0,5.0,4.0,4.4,137.0
46.2,53.0,15.0,5.0,4.0,4.4,137.0
42.9,57.0,15.0,5.0,4.0,4.3,137.0
40.8,48.0,12.0,5.0,4.0,4.3,136.9
38.6,47.0,9.0,5.0,4.0,4.3,136.9
36.8,46.0,5.0,5.0,4.0,4.2,136.8
36.9,48.0,5.0,2.0,4.0,4.2,136.8
37.4,54.0,5.0,2.0,7.0,4.2,136.7
37.4,56.0,5.0,2.0,7.0,4.1,136.7
37.4,56.0,5.0,2.0,7.0,4.1,136.6
38.4,56.0,16.0,3.0,5.0,4.1,136.5
37.7,56.0,16.0,3.0,7.0,4.1,136.5
35.6,54.0,18.0,2.0,7.0,4.0,136.4
36.5,48.0,39.0,2.0,7.0,4.0,136.4
41.4,47.0,42.0,6.0,9.0,4.0,136.3
44.7,56.0,42.0,11.0,21.0,4.1,136.3
45.9,60.0,42.0,12.0,24.0,4.2,136.2
46.9,61.0,42.0,12.0,24.0,4.3,136.2
47.2,61.0,42.0,12.0,24.0,4.5,136.1
47.3,63.0,42.0,12.0,24.0,4.6,136.1
47.0,63.0,42.0,12.0,24.0,4.7,136.0
46.7,63.0,42.0,12.0,24.0,4.7,136.0
46.5,63.0,42.0,12.0,24.0,4.7,135.9
46.3,63.0,42.0,12.0,24.0,4.7,135.9
45.2,63.0,42.0,12.0,24.0,4.8,135.8
41.0,62.0,42.0,12.0,24.0,4.8,135.7
40.1,58.0,47.0,18.0,24.0,4.9,135.7
44.5,47.0,51.0,23.0,28.0,5.0,135.6
47.5,46.0,52.0,32.0,41.0,5.2,135.7
47.8,46.0,52.0,32.0,42.0,5.3,135.7
47.8,45.0,52.0,33.0,42.0,5.4,135.7
47.8,45.0,52.0,33.0,42.0,5.4,135.7
47.7,45.0,52.0,33.0,42.0,5.4,135.7
47.7,45.0,51.0,33.0,42.0,5.4,135.6
47.6,45.0,51.0,33.0,43.0,5.4,135.6
47.6,45.0,51.0,33.0,43.0,5.4,135.6
47.6,45.0,51.0,33.0,43.0,5.4,135.6
47.6,45.0,51.0,33.0,42.0,5.3,135.6
47.6,45.0,50.0,33.0,42.0,5.3,135.5
47.6,45.0,50.0,32.0,42.0,5.3,135.5
47.7,46.0,50.0,32.0,42.0,5.2,135.4
48.0,46.0,50.0,32.0,42.0,5.2,135.3
48.3,46.0,50.0,32.0,42.0,5.1,135.2
48.6,46.0,50.0,32.0,42.0,5.0,135.2
48.7,46.0,50.0,32.0,42.0,5.0,135.2
48.7,46.0,49.0,32.0,42.0,4.9,135.2
48.9,46.0,49.0,32.0,42.0,4.9,135.2
49.1,48.0,49.0,32.0,42.0,4.8,135.2
48.9,48.0,49.0,31.0,42.0,4.8,135.1
48.2,47.0,49.0,31.0,39.0,4.7,135.1
47.4,47.0,49.0,31.0,39.0,4.7,135.1
46.3,47.0,49.0,31.0,39.0,4.6,135.1
46.1,47.0,49.0,27.0,39.0,4.6,135.1
46.0,47.0,49.0,22.0,36.0,4.5,135.1
46.0,47.0,49.0,21.0,36.0,4.5,135.1
46.0,47.0,49.0,21.0,36.0,4.4,135.1
45.9,47.0,49.0,21.0,34.0,4.4,135.1
45.6,47.0,49.0,21.0,22.0,4.3,135.1
45.4,46.0,38.0,21.0,19.0,4.3,135.1
45.2,46.0,38.0,21.0,19.0,4.3,135.1
44.6,46.0,36.0,21.0,19.0,4.2,135.1
44.1,42.0,15.0,21.0,19.0,4.2,135.0
45.3,44.0,10.0,21.0,19.0,4.2,135.0
48.4,57.0,12.0,30.0,19.0,4.1,135.0
48.4,56.0,12.0,24.0,41.0,4.2,135.0
47.8,52.0,12.0,19.0,43.0,4.1,135.0
47.7,46.0,12.0,10.0,43.0,4.1,135.0
47.2,44.0,12.0,10.0,43.0,4.1,135.0
46.0,45.0,12.0,9.0,43.0,4.1,135.0
45.2,48.0,13.0,9.0,39.0,4.1,135.0
46.8,50.0,13.0,9.0,26.0,4.0,135.0
45.6,57.0,13.0,10.0,26.0,4.0,135.0
38.9,66.0,13.0,10.0,38.0,4.0,135.0
33.9,65.0,13.0,10.0,38.0,4.0,135.0
31.6,56.0,8.0,10.0,38.0,4.1,135.0
30.6,51.0,4.0,10.0,38.0,4.3,135.0
30.2,50.0,3.0,10.0,37.0,4.3,135.0
30.1,50.0,3.0,10.0,37.0,4.3,135.0
30.1,48.0,3.0,10.0,37.0,4.2,135.0
30.1,48.0,3.0,10.0,37.0,4.2,135.0
30.2,48.0,3.0,10.0,37.0,4.1,135.0
30.2,48.0,3.0,10.0,38.0,4.1,135.0
30.2,48.0,3.0,10.0,38.0,4.1,135.0
29.1,48.0,3.0,10.0,38.0,4.1,135.0
25.4,48.0,3.0,10.0,38.0,4.0,135.0
20.0,45.0,3.0,10.0,38.0,4.0,135.0
17.0,43.0,3.0,10.0,38.0,4.0,135.0
16.8,43.0,3.0,10.0,38.0,4.0,135.0
16.7,43.0,3.0,10.0,38.0,4.0,135.0
16.7,43.0,3.0,10.0,38.0,4.0,135.0
16.7,43.0,3.0,10.0,38.0,3.9,135.0
16.7,43.0,3.0,10.0,38.0,3.9,135.0
16.7,43.0,3.0,10.0,38.0,3.9,135.0
16.7,43.0,3.0,10.0,38.0,3.8,135.0
16.7,43.0,3.0,10.0,38.0,3.8,135.0
16.7,43.0,3.0,10.0,38.0,3.8,135.0
16.7,43.0,3.0,10.0,38.0,3.8,135.0
16.7,43.0,3.0,10.0,38.0,3.7,135.0
26.8,40.0,25.0,3.0,24.0,2.6,133.4
26.8,40.0,25.0,3.0,24.0,2.6,133.4
26.8,40.0,25.0,3.0,24.0,2.6,133.4
26.8,40.0,25.0,3.0,24.0,2.5,133.3
26.7,40.0,25.0,3.0,24.0,2.5,133.3
26.7,40.0,25.0,3.0,23.0,2.5,133.3
26.6,36.0,25.0,3.0,23.0,2.5,133.3
25.7,30.0,25.0,3.0,23.0,2.5,133.3
25.5,23.0,19.0,3.0,23.0,2.5,133.3
25.5,23.0,7.0,3.0,21.0,2.5,133.3
25.4,23.0,6.0,3.0,21.0,2.4,133.3
24.8,23.0,3.0,2.0,21.0,2.4,133.3
24.7,23.0,2.0,2.0,21.0,2.4,133.3
24.7,23.0,2.0,2.0,21.0,2.4,133.3
24.7,23.0,2.0,2.0,21.0,2.4,133.3
25.3,24.0,3.0,0.0,21.0,2.4,133.3
27.7,28.0,7.0,0.0,21.0,2.4,133.3
29.9,31.0,7.0,0.0,22.0,2.4,133.3
31.6,32.0,14.0,1.0,22.0,2.4,133.3
30.0,31.0,15.0,1.0,25.0,2.4,133.3
27.3,33.0,15.0,1.0,7.0,2.4,133.3
24.9,33.0,15.0,1.0,4.0,2.4,133.3
21.8,27.0,15.0,1.0,4.0,2.4,133.3
21.1,27.0,15.0,1.0,4.0,2.4,133.3
20.9,27.0,15.0,1.0,4.0,2.4,133.3
21.0,27.0,15.0,1.0,4.0,2.4,133.2
21.5,27.0,15.0,1.0,4.0,2.3,133.2
22.4,28.0,14.0,1.0,4.0,2.3,133.2
26.4,60.0,14.0,1.0,4.0,2.3,133.2
37.0,84.0,27.0,1.0,4.0,2.3,133.2
46.2,86.0,32.0,2.0,4.0,2.4,133.2
50.3,86.0,33.0,3.0,17.0,2.4,133.2
54.1,86.0,38.0,12.0,20.0,2.5,133.2
60.3,90.0,46.0,13.0,50.0,2.6,133.2
63.4,104.0,53.0,17.0,63.0,2.8,133.1
68.3,104.0,57.0,19.0,69.0,3.5,133.1
69.7,106.0,57.0,28.0,79.0,4.8,133.0
70.2,121.0,57.0,28.0,79.0,5.7,133.0
72.1,125.0,57.0,28.0,79.0,6.4,132.9
74.5,130.0,57.0,29.0,79.0,7.0,132.9
75.6,130.0,58.0,29.0,84.0,7.4,132.8
77.5,130.0,58.0,29.0,84.0,7.7,132.8
79.2,131.0,58.0,29.0,86.0,7.8,132.8
79.9,131.0,60.0,29.0,89.0,7.8,132.7
80.3,131.0,61.0,29.0,96.0,7.8,132.7
80.5,131.0,61.0,29.0,97.0,7.8,132.8
