code,tot_pop,type_as,region,type_im,area,num_empty,type_qual,fee_deposit,fee_rent,sub,bus,num_park,target
C1875,1003,1,15,8,21.46,5,4,7.50E+07,360000,0,8,192,209
C1875,1003,1,15,8,21.46,5,4,13731000,250370,0,8,192,209
C1875,1003,1,15,8,22.83,5,4,41253000,100920,0,8,192,209
C1875,1003,1,15,8,23.4,5,4,28491000,110960,0,8,192,209
C1875,1003,1,15,8,23.4,5,4,45617000,184760,0,8,192,209
C1875,1003,1,15,8,23.4,5,4,13164000,206410,0,8,192,209
C1875,1003,1,15,8,23.4,5,4,4.30E+07,132770,0,8,192,209
C1875,1003,1,15,8,23.4,5,4,32443000,332510,0,8,192,209
C1875,1003,1,15,8,23.4,5,4,10220000,17300,1,8,192,209
C1875,1003,1,15,8,27.55,5,4,93486000,81540,0,8,192,209
C1875,1003,1,15,8,29.17,5,4,58132000,144180,1,8,192,209
C1875,1003,1,15,8,31.92,5,4,21202000,132170,0,8,192,209
C1875,1003,1,15,8,32.6,5,4,14181000,126960,0,8,192,209
C1875,1003,1,15,8,36.57,5,4,16225000,161290,0,8,192,209
C1875,1003,1,15,8,50.08,5,4,19897000,184330,0,8,192,209
C1875,1003,1,15,8,240.22,5,4,27640000,98610,0,8,192,209
C2156,306,0,15,6,36.55,0,1,8670000,80500,0,1,246,204
C2156,306,0,15,6,39.57,0,1,11147000,90410,0,1,246,204
C2156,306,0,15,6,51.93,0,1,19819000,127580,0,1,246,204
C2212,697,0,1,7,26.37,0,3,4032000,74860,0,4,128,86
C2212,697,0,1,7,31.32,0,3,4789000,88910,0,4,128,86
C2212,697,0,1,7,31.32,0,3,4789000,88910,0,4,128,86
C2212,697,1,1,8,31.84,0,4,41543000,203030,0,4,128,86
C2212,697,1,1,8,31.84,0,4,10514000,167230,0,4,128,86
C2212,697,1,1,8,31.84,0,4,19318000,308130,0,4,128,86
C2212,697,1,1,8,31.84,0,4,19225000,108490,0,4,128,86
C2212,697,1,1,8,31.84,0,4,14475000,79980,0,4,128,86
C2212,697,1,1,8,31.84,0,4,14263000,151110,0,4,128,86
C2212,697,1,1,8,63.68,0,4,14742000,321510,0,4,128,86
C2212,697,1,1,8,63.68,0,4,13007000,111740,0,4,128,86
C2212,697,1,1,8,63.68,0,4,14663000,196950,0,4,128,86
C2212,697,1,1,8,63.68,0,4,47001000,192910,0,4,128,86
C2212,697,1,1,8,137.49,0,4,24017000,42300,0,4,128,86
C2401,213,0,1,6,39.72,21,1,11682000,72660,0,3,164,19
C2401,213,0,1,6,46.9,21,5,55413000,28850,0,3,164,19
C2401,213,0,1,6,59.88,21,1,25964000,199910,0,3,164,19
C2571,481,0,3,7,26.37,5,3,3056000,68000,0,1,65,62
C2571,481,1,3,8,31.84,5,4,20221000,235360,0,1,65,62
C2571,481,1,3,8,31.84,5,4,79500000,177070,0,1,65,62
C2571,481,1,3,8,31.84,5,4,12015000,136630,0,1,65,62
C2571,481,1,3,8,31.84,5,4,32459000,351850,0,1,65,62
C2571,481,1,3,8,31.84,5,4,45617000,141770,0,1,65,62
C2571,481,1,3,8,31.84,5,4,13022000,112590,0,1,65,62
C2571,481,1,3,8,31.84,5,4,38077000,158060,0,1,65,62
C2571,481,1,3,8,31.84,5,4,16341000,334660,0,1,65,62
C2571,481,1,3,8,31.84,5,4,9470000,80500,0,1,65,62
C2571,481,1,3,8,31.84,5,4,21628000,88120,0,1,65,62
C2571,481,1,3,8,31.84,5,4,13625000,153020,0,1,65,62
C2571,481,1,3,8,31.84,5,4,144496000,22350,0,1,65,62
C2571,481,1,3,8,126.65,5,4,26200000,135960,0,1,65,62
C1175,468,0,15,6,46.9,15,1,21134000,128070,0,2,477,430
C1175,468,0,15,6,51.93,15,1,26258000,160100,0,2,477,430
C1175,468,0,15,6,59.88,15,1,34585000,204940,0,2,477,430
C1833,1364,0,14,6,33.4,19,1,11774000,99720,0,5,1505,1001
C1833,1364,0,14,6,33.4,19,1,11774000,99720,0,5,1505,1001
C1833,1364,0,14,6,39.57,19,1,15620000,123750,0,5,1505,1001
C1833,1364,0,14,6,39.57,19,1,15620000,123750,0,5,1505,1001
C1833,1364,0,14,6,46.9,19,1,18984000,164610,0,5,1505,1001
C1833,1364,0,14,6,46.9,19,1,18984000,164610,0,5,1505,1001
C1833,1364,0,14,6,51.95,19,1,21266000,215080,0,5,1505,1001
C2445,800,0,16,6,36.62,16,1,9852000,88900,0,4,671,334
C2445,800,0,16,6,36.62,16,1,9852000,88900,0,4,671,334
C2445,800,0,16,6,46.9,16,1,15620000,141770,0,4,671,334
C2445,800,0,16,6,46.9,16,1,15620000,141770,0,4,671,334
C2445,800,0,16,6,51.93,16,1,18023000,170610,0,4,671,334
C2445,800,0,16,6,51.93,16,1,18023000,170610,0,4,671,334
C1885,830,0,12,6,36.7,14,1,14418000,100920,0,4,802,616
C1885,830,0,12,6,36.7,14,1,14418000,100920,0,4,802,616
C1885,830,0,12,6,36.73,14,1,14418000,100920,0,4,802,616
C1885,830,0,12,6,36.73,14,1,14418000,100920,0,4,802,616
C1885,830,0,12,6,36.74,14,1,14418000,100920,0,4,802,616
C1885,830,0,12,6,46.74,14,1,24032000,144180,0,4,802,616
C1885,830,0,12,6,46.83,14,1,24032000,144180,0,4,802,616
C1885,830,0,12,6,46.83,14,1,24032000,144180,0,4,802,616
C2368,775,0,12,6,36.57,10,1,14418000,100920,0,4,738,548
C2368,775,0,12,6,36.7,10,1,14418000,100920,0,4,738,548
C2368,775,0,12,6,36.7,10,1,14418000,100920,0,4,738,548
C2368,775,0,12,6,36.7,10,1,14418000,100920,0,4,738,548
C2368,775,0,12,6,36.73,10,1,14418000,100920,0,4,738,548
C2368,775,0,12,6,36.73,10,1,14418000,100920,0,4,738,548
C2368,775,0,12,6,36.74,10,1,14418000,100920,0,4,738,548
C2368,775,0,12,6,51.73,10,1,27637000,181420,0,4,738,548
C2016,261,0,16,6,36.55,15,1,9233000,80790,0,2,198,220
C2016,261,0,16,6,36.55,15,1,9233000,80790,0,2,198,220
C2016,261,0,16,6,46.9,15,1,15235000,126960,0,2,198,220
C2016,261,0,16,6,46.9,15,1,15235000,126960,0,2,198,220
C2371,474,0,4,6,36.52,20,1,9731000,72080,0,1,374,451
C2371,474,0,4,6,36.52,20,1,9731000,72080,0,1,374,451
C2371,474,0,4,6,36.8,20,1,9731000,72080,0,1,374,451
C2371,474,0,4,6,46.9,20,1,17302000,108130,0,1,374,451
C2371,474,0,4,6,46.9,20,1,17302000,108130,0,1,374,451
C2371,474,0,4,6,46.94,20,1,17302000,108130,0,1,374,451
C2371,474,0,4,6,51.72,20,1,21868000,123750,0,1,374,451
C2371,474,0,4,6,51.93,20,1,21868000,123750,0,1,374,451
C2536,72,0,13,6,35.1,7,1,9074000,50400,0,1,54,47
C2536,72,0,13,6,35.1,7,1,9074000,50400,0,1,54,47
C2536,72,0,13,6,43.23,7,1,13612000,75610,0,1,54,47
C2538,1473,0,2,6,26.47,13,7,11022000,174280,0,3,1299,799
C2538,1473,0,2,6,33.96,13,7,13469000,223930,0,3,1299,799
C2538,1473,0,2,6,33.96,13,7,13469000,223930,0,3,1299,799
C2538,1473,0,2,6,33.96,13,7,13469000,223930,0,3,1299,799
C2538,1473,0,2,6,33.96,13,7,13469000,223930,0,3,1299,799
C2538,1473,0,2,6,36.96,13,7,14555000,257400,0,3,1299,799
C2538,1473,0,2,6,36.96,13,7,14555000,257400,0,3,1299,799
C2538,1473,0,2,6,36.99,13,7,14555000,257400,0,3,1299,799
C2538,1473,0,2,6,46.4,13,1,39668000,311110,0,3,1299,799
C2538,1473,0,2,6,46.4,13,1,39668000,311110,0,3,1299,799
C2538,1473,0,2,6,46.96,13,1,39668000,311110,0,3,1299,799
C2538,1473,0,2,6,46.96,13,1,39668000,311110,0,3,1299,799
C2538,1473,0,2,6,51.91,13,8,45613000,340790,0,3,1299,799
C2538,1473,0,2,6,51.91,13,1,45613000,340790,0,3,1299,799
C2538,1473,0,2,6,51.91,13,1,45613000,340790,0,3,1299,799
C2538,1473,0,2,6,51.92,13,8,45613000,340790,0,3,1299,799
C2538,1473,0,2,6,51.92,13,1,45613000,340790,0,3,1299,799
C2538,1473,0,2,6,51.92,13,1,45613000,340790,0,3,1299,799
C2538,1473,0,2,6,51.92,13,1,45613000,340790,0,3,1299,799
C1014,996,0,13,6,33.35,5,1,11053000,138180,0,2,823,708
C1014,996,0,13,6,46.8,5,1,21628000,150190,0,2,823,708
C1014,996,0,13,6,46.9,5,1,21628000,150190,0,2,823,708
C1014,996,0,13,6,46.9,5,1,21628000,150190,0,2,823,708
C1014,996,0,13,6,51.72,5,1,26435000,162210,0,2,823,708
C1014,996,0,13,6,59.23,5,1,32443000,186230,0,2,823,708
C1014,996,0,13,6,59.73,5,1,32443000,186230,0,2,823,708
C1592,870,0,1,6,33.4,13,1,11147000,158540,0,5,763,739
C1592,870,0,1,6,36.55,13,1,12387000,172190,0,5,763,739
C1592,870,0,1,6,36.55,13,1,12387000,172190,0,5,763,739
C1592,870,0,1,6,36.55,13,1,12387000,172190,0,5,763,739
C1592,870,0,1,6,46.9,13,1,19819000,245280,0,5,763,739
C1592,870,0,1,6,46.9,13,1,19819000,245280,0,5,763,739
C1592,870,0,1,6,51.93,13,1,24775000,286150,0,5,763,739
C1867,678,0,3,6,36.52,26,1,9972000,100920,0,2,579,374
C1867,678,0,3,6,36.52,26,1,9972000,100920,0,2,579,374
C1867,678,0,3,6,36.52,26,1,9972000,100920,0,2,579,374
C1867,678,0,3,6,36.52,26,1,9972000,100920,0,2,579,374
C1867,678,0,3,6,46.54,26,1,17423000,144180,0,2,579,374
C1867,678,0,3,6,51.93,26,1,21027000,186230,0,2,579,374
C2326,632,0,16,6,36.92,15,1,11414000,96110,0,4,478,557
C2326,632,0,16,6,36.92,15,1,11414000,96110,0,4,478,557
C2326,632,0,16,6,39.89,15,1,13216000,114140,0,4,478,557
C2326,632,0,16,6,39.89,15,1,13216000,114140,0,4,478,557
C2326,632,0,16,6,46.89,15,1,17541000,153790,0,4,478,557
C1015,961,0,8,6,36.66,28,1,9811000,87710,0,3,928,579
C1015,961,0,8,6,36.66,28,1,9811000,87710,0,3,928,579
C1015,961,0,8,6,36.94,28,1,9811000,87710,0,3,928,579
C1015,961,0,8,6,46.03,28,1,15583000,140810,0,3,928,579
C1015,961,0,8,6,46.46,28,1,15583000,140810,0,3,928,579
C1015,961,0,8,6,46.46,28,1,15583000,140810,0,3,928,579
C1015,961,0,8,6,59.48,28,1,25394000,201990,0,3,928,579
C1015,961,0,8,6,59.69,28,1,25394000,201990,0,3,928,579
C1620,1232,0,5,6,36.37,22,1,15620000,90110,0,4,1181,1101
C1620,1232,0,5,6,36.37,22,1,15620000,90110,0,4,1181,1101
C1620,1232,0,5,6,46.72,22,1,25233000,141770,0,4,1181,1101
C1620,1232,0,5,6,46.72,22,1,25233000,141770,0,4,1181,1101
C1620,1232,0,5,6,46.74,22,1,25233000,141770,0,4,1181,1101
C1049,676,0,5,6,36.37,18,1,15620000,90110,0,3,658,762
C1049,676,0,5,6,36.37,18,1,15620000,90110,0,3,658,762
C1049,676,0,5,6,51.44,18,1,31242000,175410,0,3,658,762
C1049,676,0,5,6,51.72,18,1,31242000,175410,0,3,658,762
C1049,676,0,5,6,51.79,18,1,31242000,175410,0,3,658,762
C2000,1300,0,3,6,36.65,21,1,10813000,90110,0,2,1082,795
C2000,1300,0,3,6,36.65,21,1,10813000,90110,0,2,1082,795
C2000,1300,0,3,6,39.48,21,1,13697000,114140,0,2,1082,795
C2000,1300,0,3,6,46.9,21,1,19225000,169420,0,2,1082,795
C2000,1300,0,3,6,46.9,21,1,19225000,169420,0,2,1082,795
C2000,1300,0,3,6,46.9,21,1,19225000,169420,0,2,1082,795
C2000,1300,0,3,6,59.88,21,1,26435000,219880,0,2,1082,795
C2097,998,0,4,6,33.8,29,1,13158000,90020,0,2,1240,995
C2097,998,0,4,6,39.9,29,1,16737000,110790,0,2,1240,995
C2097,998,0,4,6,39.99,29,1,16737000,110790,0,2,1240,995
C2097,998,0,4,6,39.99,29,1,16737000,110790,0,2,1240,995
C2097,998,0,4,6,46.7,29,5,76506000,39840,0,2,1240,995
C2097,998,0,4,6,46.75,29,5,76506000,39840,0,2,1240,995
C2097,998,0,4,6,59.61,29,1,34398000,228540,0,2,1240,995
C1668,493,0,12,6,36.16,7,1,9611000,75690,0,4,421,288
C1668,493,0,12,6,36.16,7,1,9611000,75690,0,4,421,288
C1668,493,0,12,6,36.16,7,1,9611000,75690,0,4,421,288
C1668,493,0,12,6,36.38,7,1,9611000,75690,0,4,421,288
C1668,493,0,12,6,46.61,7,1,14418000,120150,0,4,421,288
C1668,493,0,12,6,46.61,7,1,14418000,120150,0,4,421,288
C1668,493,0,12,6,51.75,7,1,19225000,146580,0,4,421,288
C1689,1117,0,2,6,26.95,4,1,18557000,126470,1,3,985,960
C1689,1117,0,2,6,36.78,4,1,26122000,178480,1,3,985,960
C1689,1117,0,2,6,36.87,4,1,26122000,178480,1,3,985,960
C1689,1117,0,2,6,46.48,4,1,42909000,291970,1,3,985,960
C1689,1117,0,2,6,46.75,4,1,42909000,291970,1,3,985,960
C1689,1117,0,2,6,46.75,4,1,42909000,291970,1,3,985,960
C1689,1117,0,2,6,46.75,4,1,42909000,291970,1,3,985,960
C1689,1117,0,2,6,46.95,4,1,42909000,291970,1,3,985,960
C1689,1117,0,2,6,51.94,4,1,55558000,348700,1,3,985,960
C1689,1117,0,2,6,51.94,4,1,55558000,348700,1,3,985,960
C1234,307,0,1,6,51.86,1,1,21606000,142330,0,2,219,311
C1234,307,0,1,6,59.57,1,1,26054000,165200,0,2,219,311
C2514,501,0,3,6,46.69,10,1,13625000,138720,0,1,405,648
C2514,501,0,3,6,46.9,10,1,13625000,138720,0,1,405,648
C2514,501,0,3,6,46.9,10,1,13625000,138720,0,1,405,648
C2514,501,0,3,6,51.92,10,1,17342000,161020,0,1,405,648
C2514,501,0,3,6,51.93,10,1,17342000,161020,0,1,405,648
C2514,501,0,3,6,51.93,10,1,17342000,161020,0,1,405,648
C1368,896,0,4,6,39.82,29,1,13731000,117330,0,10,900,861
C1368,896,0,4,6,46.9,29,1,18726000,158540,0,10,900,861
C1368,896,0,4,6,51.93,29,1,22969000,194730,0,10,900,861
C1368,896,0,4,6,51.93,29,1,22969000,194730,0,10,900,861
C1057,521,0,4,6,39.82,24,1,13731000,117330,0,4,521,521
C1057,521,0,4,6,46.9,24,1,18726000,158540,0,4,521,521
C1057,521,0,4,6,51.93,24,1,22969000,194730,0,4,521,521
C1057,521,0,4,6,51.93,24,1,22969000,194730,0,4,521,521
C2336,458,0,4,6,39.49,13,1,15354000,104840,0,2,399,562
C2336,458,0,4,6,39.62,13,1,15354000,104840,0,2,399,562
C2336,458,0,4,6,39.63,13,1,15354000,104840,0,2,399,562
C2336,458,0,4,6,46.59,13,1,19787000,134300,0,2,399,562
C2336,458,0,4,6,46.7,13,1,19787000,134300,0,2,399,562
C2336,458,0,4,6,46.9,13,1,19787000,134300,0,2,399,562
C2336,458,0,4,6,59.89,13,1,30221000,205060,0,2,399,562
C1026,290,0,4,6,51.66,10,1,22876000,96580,0,2,205,422
C1026,290,0,4,6,59.99,10,1,25419000,121980,0,2,205,422
C2256,409,0,3,6,29.91,7,1,8394000,65950,0,1,316,344
C2256,409,0,3,6,36.62,7,1,9592000,91140,0,1,316,344
C2256,409,0,3,6,46.9,7,1,15590000,136710,0,1,316,344
C2256,409,0,3,6,51.93,7,1,19187000,167890,0,1,316,344
C2256,409,0,3,6,51.93,7,1,19187000,167890,0,1,316,344
C1900,586,0,13,6,36.63,2,1,8738000,74890,0,2,472,596
C1900,586,0,13,6,36.63,2,1,8738000,74890,0,2,472,596
C1900,586,0,13,6,39.51,2,1,12483000,84880,0,2,472,596
C1900,586,0,13,6,46.73,2,1,17477000,106090,0,2,472,596
C1900,586,0,13,6,46.9,2,1,17477000,106090,0,2,472,596
C1900,586,0,13,6,46.9,2,1,17477000,106090,0,2,472,596
C1900,586,0,13,6,51.93,2,1,21221000,124830,0,2,472,596
C1900,586,0,13,6,51.93,2,1,21221000,124830,0,2,472,596
C2666,1084,0,8,6,39.74,23,1,16723000,115180,0,1,837,701
C2666,1084,0,8,6,39.96,23,1,16723000,115180,0,1,837,701
C2666,1084,0,8,6,39.96,23,1,16723000,115180,0,1,837,701
C2666,1084,0,8,6,46.56,23,1,21058000,151110,0,1,837,701
C2666,1084,0,8,6,46.56,23,1,21058000,151110,0,1,837,701
C2666,1084,0,8,6,46.77,23,1,21058000,151110,0,1,837,701
C2361,1174,0,2,6,39.72,9,8,23720000,197230,0,4,1026,1117
C2361,1174,0,2,6,39.72,9,8,23720000,197230,0,4,1026,1117
C2361,1174,0,2,6,39.77,9,1,23720000,197230,0,4,1026,1117
C2361,1174,0,2,6,46.9,9,1,37454000,259660,0,4,1026,1117
C2361,1174,0,2,6,46.9,9,1,37454000,259660,0,4,1026,1117
C2361,1174,0,2,6,46.9,9,1,37454000,259660,0,4,1026,1117
C2361,1174,0,2,6,46.9,9,1,37454000,259660,0,4,1026,1117
C2361,1174,0,2,6,46.96,9,1,37454000,259660,0,4,1026,1117
C2361,1174,0,2,6,51.93,9,8,45193000,308350,0,4,1026,1117
C2361,1174,0,2,6,51.93,9,8,45193000,308350,0,4,1026,1117
C2361,1174,0,2,6,59.61,9,8,61674000,370790,0,4,1026,1117
C1642,270,0,12,6,39.72,14,1,12483000,78670,0,6,222,297
C1642,270,0,12,6,39.72,14,1,12483000,78670,0,6,222,297
C1642,270,0,12,6,46.79,14,1,17477000,107200,0,6,222,297
C1642,270,0,12,6,46.9,14,1,17477000,107200,0,6,222,297
C1642,270,0,12,6,46.9,14,1,17477000,107200,0,6,222,297
C1642,270,0,12,6,46.9,14,1,17477000,107200,0,6,222,297
C1642,270,0,12,6,46.9,14,1,17477000,107200,0,6,222,297
C1013,1308,0,5,6,39.65,16,1,20770000,108900,0,6,1119,1665
C1013,1308,0,5,6,46.22,16,1,24665000,135960,0,6,1119,1665
C1013,1308,0,5,6,46.22,16,1,24665000,135960,0,6,1119,1665
C1013,1308,0,5,6,46.76,16,1,24665000,135960,0,6,1119,1665
C1013,1308,0,5,6,51.86,16,1,29859000,156850,0,6,1119,1665
C2232,355,0,5,6,39.72,13,1,19819000,110110,0,3,354,248
C2232,355,0,5,6,39.85,13,1,19819000,110110,0,3,354,248
C2232,355,0,5,6,46.9,13,1,24775000,133780,0,3,354,248
C2232,355,0,5,6,59.88,13,1,39641000,222340,0,3,354,248
C1973,384,0,5,6,39.72,15,1,19819000,110110,0,3,384,457
C1973,384,0,5,6,39.85,15,1,19819000,110110,0,3,384,457
C1973,384,0,5,6,59.88,15,1,39641000,222340,0,3,384,457
C2458,853,0,5,6,46.59,28,5,78080000,40670,0,3,853,910
C2458,853,0,5,6,46.9,28,5,78080000,40670,0,3,853,910
C2458,853,0,5,6,46.9,28,5,78080000,40670,0,3,853,910
C2458,853,0,5,6,46.9,28,5,78080000,40670,0,3,853,910
C2458,853,0,5,6,51.89,28,1,29730000,165690,0,3,853,910
C2458,853,0,5,6,51.93,28,1,29730000,165690,0,3,853,910
C2458,853,0,5,6,51.93,28,1,29730000,165690,0,3,853,910
C2574,996,0,5,6,39.48,14,1,19973000,111090,0,6,895,826
C2574,996,0,5,6,39.72,14,1,19973000,111090,0,6,895,826
C2574,996,0,5,6,39.72,14,1,19973000,111090,0,6,895,826
C2574,996,0,5,6,46.9,14,1,26217000,142310,0,6,895,826
C2574,996,0,5,6,46.9,14,1,26217000,142310,0,6,895,826
C2574,996,0,5,6,46.9,14,1,26217000,142310,0,6,895,826
C2574,996,0,5,6,46.9,14,1,26217000,142310,0,6,895,826
C2574,996,0,5,6,51.93,14,1,32459000,172280,0,6,895,826
C2574,996,0,5,6,51.93,14,1,32459000,172280,0,6,895,826
C2133,355,0,5,6,39.72,10,1,19973000,111090,0,3,330,328
C2133,355,0,5,6,39.72,10,1,19973000,111090,0,3,330,328
C2133,355,0,5,6,46.9,10,1,26217000,142310,0,3,330,328
C2133,355,0,5,6,46.9,10,1,26217000,142310,0,3,330,328
C2133,355,0,5,6,51.93,10,1,32459000,172280,0,3,330,328
C2133,355,0,5,6,51.93,10,1,32459000,172280,0,3,330,328
C2096,492,0,5,6,36.19,11,1,13022000,77110,0,2,347,525
C2096,492,0,5,6,36.23,11,1,13022000,77110,0,2,347,525
C2096,492,0,5,6,36.3,11,1,13022000,77110,0,2,347,525
C2096,492,0,5,6,36.63,11,1,13022000,81540,0,2,347,525
C2096,492,0,5,6,36.63,11,1,13022000,81540,0,2,347,525
C2096,492,0,5,6,46.22,11,1,17704000,97600,0,2,347,525
C2096,492,0,5,6,46.22,11,1,17704000,97600,0,2,347,525
C2010,861,0,5,6,39.84,15,1,16140000,85760,0,3,608,690
C2010,861,0,5,6,39.84,15,1,16140000,85760,0,3,608,690
C2010,861,0,5,6,39.84,15,1,16140000,85760,0,3,608,690
C2010,861,0,5,6,49.51,15,1,23131000,103250,0,3,608,690
C2010,861,0,5,6,49.51,15,1,23131000,119160,0,3,608,690
C1879,711,0,5,6,46.9,12,1,19819000,110850,0,2,573,713
C1879,711,0,5,6,46.9,12,1,19819000,110850,0,2,573,713
C1879,711,0,5,6,46.9,12,1,19819000,110850,0,2,573,713
C1879,711,0,5,6,51.93,12,1,24775000,135010,0,2,573,713
C1879,711,0,5,6,51.93,12,1,24775000,135010,0,2,573,713
C1131,901,0,5,6,51.49,10,1,19050000,139980,0,7,668,1019
C1131,901,0,5,6,51.95,10,1,19223000,141460,0,7,668,1019
C1131,901,0,5,6,59.64,10,1,22067000,233860,0,7,668,1019
C1131,901,0,5,6,59.64,10,1,22067000,233860,0,7,668,1019
C1468,815,0,5,6,39.77,17,1,16852000,95960,0,1,574,810
C1468,815,0,5,6,39.77,17,1,16852000,95960,0,1,574,810
C1468,815,0,5,6,39.77,17,1,16852000,95960,0,1,574,810
C1468,815,0,5,6,49.51,17,1,24343000,129850,0,1,574,810
C1468,815,0,5,6,49.51,17,1,24343000,129850,0,1,574,810
C1213,312,0,13,6,36.45,8,1,13987000,81540,0,6,224,148
C1213,312,0,13,6,36.57,8,1,13987000,81540,0,6,224,148
C1213,312,0,13,6,36.72,8,1,13987000,81540,0,6,224,148
C1213,312,0,13,6,46.21,8,1,17708000,101920,0,6,224,148
C1213,312,0,13,6,46.21,8,1,17708000,101920,0,6,224,148
C1213,312,0,13,6,46.7,8,1,17708000,101920,0,6,224,148
C1173,571,0,15,6,39.72,7,1,13731000,118580,0,2,483,609
C1173,571,0,15,6,39.72,7,1,13731000,118580,0,2,483,609
C1173,571,0,15,6,41.55,7,1,14981000,124830,0,2,483,609
C1173,571,0,15,6,46.9,7,1,18726000,149810,0,2,483,609
C1173,571,0,15,6,46.9,7,1,18726000,149810,0,2,483,609
C1173,571,0,15,6,46.9,7,1,18726000,149810,0,2,483,609
C1173,571,0,15,6,46.9,7,1,18726000,149810,0,2,483,609
C1173,571,0,15,6,51.93,7,1,27465000,174770,0,2,483,609
C1173,571,0,15,6,51.93,7,1,27465000,174770,0,2,483,609
C2492,594,0,4,6,36.66,23,1,8738000,86140,0,5,480,585
C2492,594,0,4,6,36.66,23,1,8738000,86140,0,5,480,585
C2492,594,0,4,6,51.93,23,1,18101000,127320,0,5,480,585
C2492,594,0,4,6,51.93,23,1,18101000,127320,0,5,480,585
C2492,594,0,4,6,59.88,23,1,21221000,163530,0,5,480,585
C2032,944,0,3,6,51.78,23,1,24969000,149810,0,1,958,1162
C2032,944,0,3,6,51.78,23,1,24969000,149810,0,1,958,1162
C2032,944,0,3,6,59.85,23,1,31210000,187260,0,1,958,1162
C2032,944,0,3,6,59.85,23,1,31210000,187260,0,1,958,1162
C2032,944,0,3,6,59.89,23,1,31210000,187260,0,1,958,1162
C2032,944,0,3,6,59.92,23,1,31210000,187260,0,1,958,1162
C2032,944,0,3,6,59.92,23,1,31210000,187260,0,1,958,1162
C2032,944,0,3,6,59.95,23,1,31210000,187260,0,1,958,1162
C2094,410,0,3,6,36.22,16,1,13633000,101830,0,15,402,318
C2094,410,0,3,6,36.22,16,1,13633000,101830,0,15,402,318
C2094,410,0,3,6,39.15,16,1,14742000,107060,0,15,402,318
C2094,410,0,3,6,39.15,16,1,14742000,107060,0,15,402,318
C2094,410,0,3,6,46.47,16,1,17499000,116200,0,15,402,318
C2094,410,0,3,6,46.48,16,1,17499000,116200,0,15,402,318
C2094,410,0,3,6,46.48,16,1,17499000,116200,0,15,402,318
C1880,635,0,3,6,51.86,15,1,22628000,131980,0,15,508,761
C1880,635,0,3,6,51.92,15,1,22628000,131980,0,15,508,761
C1880,635,0,3,6,51.96,15,1,22628000,131980,0,15,508,761
C1880,635,0,3,6,59.99,15,1,27657000,148320,0,15,508,761
C2089,962,0,3,6,39.72,27,1,13625000,123870,0,1,873,572
C2089,962,0,3,6,39.72,27,1,13625000,123870,0,1,873,572
C2089,962,0,3,6,39.73,27,1,13625000,123870,0,1,873,572
C2089,962,0,3,6,46.9,27,1,19819000,136250,0,1,873,572
C2089,962,0,3,6,51.93,27,1,23536000,148630,0,1,873,572
C2089,962,0,3,6,51.93,27,1,23536000,148630,0,1,873,572
C1744,822,0,2,6,51.77,13,1,28214000,192910,0,2,827,979
C1744,822,0,2,6,51.77,13,1,28214000,192910,0,2,827,979
C1744,822,0,2,6,51.93,13,1,28214000,194210,0,2,827,979
C1744,822,0,2,6,51.93,13,1,28214000,194210,0,2,827,979
C1744,822,0,2,6,59.88,13,1,31583000,263600,0,2,827,979
C2046,1129,0,2,6,46.9,10,1,21555000,179620,0,4,1137,1306
C2046,1129,0,2,6,46.9,10,1,21555000,179620,0,4,1137,1306
C2046,1129,0,2,6,46.9,10,1,21555000,179620,0,4,1137,1306
C2046,1129,0,2,6,51.93,10,1,26385000,220490,0,4,1137,1306
C2046,1129,0,2,6,51.93,10,1,26385000,220490,0,4,1137,1306
C2046,1129,0,2,6,59.88,10,1,34562000,289880,0,4,1137,1306
C2071,1479,0,2,6,39.72,21,1,15111000,126340,0,3,1488,1398
C2071,1479,0,2,6,39.72,21,1,15111000,126340,0,3,1488,1398
C2071,1479,0,2,6,46.9,21,1,21555000,179620,0,3,1488,1398
C2071,1479,0,2,6,46.9,21,1,21555000,179620,0,3,1488,1398
C2071,1479,0,2,6,46.9,21,1,21555000,179620,0,3,1488,1398
C2071,1479,0,2,6,46.9,21,1,21555000,179620,0,3,1488,1398
C2071,1479,0,2,6,46.9,21,1,21555000,179620,0,3,1488,1398
C2071,1479,0,2,6,51.93,21,1,26385000,220490,0,3,1488,1398
C2071,1479,0,2,6,51.93,21,1,26385000,220490,0,3,1488,1398
C2635,330,0,2,6,51.86,1,1,28838000,241080,0,3,259,442
C2635,330,0,2,6,51.86,1,1,28838000,241080,0,3,259,442
C2635,330,0,2,6,59.83,1,1,35455000,296720,0,3,259,442
C2635,330,0,2,6,59.88,1,1,35455000,297220,0,3,259,442
C2635,330,0,2,6,59.88,1,1,35455000,297220,0,3,259,442
C2390,386,0,2,6,51.86,4,1,28838000,241080,0,4,299,422
C2390,386,0,2,6,51.86,4,1,28838000,241080,0,4,299,422
C2390,386,0,2,6,59.88,4,1,35455000,297220,0,4,299,422
C2390,386,0,2,6,59.88,4,1,35455000,297220,0,4,299,422
C2561,456,0,2,6,39.48,7,1,15376000,145840,1,4,399,441
C2561,456,0,2,6,46.81,7,1,18301000,207140,1,4,399,441
C2561,456,0,2,6,46.81,7,1,18301000,207140,1,4,399,441
C2561,456,0,2,6,59.57,7,1,23743000,305650,1,4,399,441
C1663,642,0,7,6,51.86,3,1,17362000,231540,1,5,567,700
