유역평균강수6,강우(A지역)6,강우(B지역)6,강우(C지역)6,강우(D지역)6,수위(E지역)6,수위(D지역)6
26.5,50.0,24.0,14.0,21.0,2.5,140.7
26.5,50.0,24.0,12.0,21.0,2.5,140.7
26.5,50.0,24.0,12.0,21.0,2.6,140.7
26.6,50.0,24.0,11.0,21.0,2.6,140.6
26.9,50.0,24.0,10.0,20.0,2.6,140.6
27.7,50.0,24.0,10.0,21.0,2.5,140.6
28.8,54.0,24.0,9.0,20.0,2.5,140.6
29.4,55.0,24.0,9.0,19.0,2.5,140.6
29.2,57.0,23.0,9.0,19.0,2.5,140.6
29.7,60.0,23.0,9.0,19.0,2.5,140.6
29.6,60.0,24.0,9.0,18.0,2.5,140.6
29.7,63.0,25.0,9.0,19.0,2.5,140.6
32.6,68.0,26.0,9.0,19.0,2.5,140.6
36.1,72.0,37.0,10.0,19.0,2.5,140.6
39.9,95.0,36.0,10.0,21.0,2.5,140.6
49.1,104.0,52.0,8.0,23.0,2.4,140.6
59.5,109.0,75.0,8.0,44.0,2.4,140.6
70.4,112.0,82.0,6.0,86.0,2.4,140.6
86.6,121.0,89.0,19.0,142.0,2.5,140.6
102.4,131.0,95.0,43.0,168.0,2.8,140.6
112.3,138.0,105.0,50.0,176.0,4.8,140.5
117.7,139.0,121.0,62.0,173.0,7.1,140.5
119.8,138.0,136.0,66.0,171.0,8.5,140.5
119.2,134.0,135.0,66.0,171.0,9.5,140.5
118.9,131.0,130.0,67.0,171.0,10.3,140.6
117.8,127.0,128.0,66.0,171.0,10.4,140.6
116.8,126.0,127.0,66.0,169.0,10.4,140.6
115.2,126.0,127.0,66.0,169.0,10.3,140.7
113.7,126.0,127.0,66.0,169.0,10.0,140.7
112.6,125.0,126.0,66.0,169.0,9.7,140.8
111.0,121.0,125.0,66.0,169.0,9.4,140.9
109.0,121.0,125.0,66.0,169.0,9.0,141.0
108.4,121.0,125.0,67.0,169.0,8.7,141.1
108.0,117.0,125.0,67.0,169.0,8.3,141.2
107.8,112.0,124.0,67.0,169.0,8.0,141.3
107.5,108.0,124.0,67.0,169.0,7.8,141.5
107.4,108.0,124.0,67.0,169.0,7.5,141.6
107.3,106.0,124.0,67.0,169.0,7.3,141.8
107.1,105.0,124.0,67.0,169.0,7.0,141.9
107.2,104.0,124.0,67.0,169.0,6.8,142.1
107.2,98.0,124.0,67.0,169.0,6.5,142.2
107.2,97.0,124.0,67.0,169.0,6.3,142.4
107.2,96.0,124.0,67.0,169.0,6.2,142.5
107.2,94.0,124.0,67.0,169.0,6.0,142.7
107.2,93.0,124.0,67.0,168.0,5.9,142.8
107.2,93.0,124.0,67.0,168.0,5.7,143.0
107.1,93.0,124.0,67.0,167.0,5.6,143.1
106.8,92.0,123.0,67.0,167.0,5.5,143.2
106.6,92.0,123.0,67.0,167.0,5.3,143.3
106.5,92.0,122.0,67.0,167.0,5.2,143.4
106.4,92.0,122.0,66.0,167.0,5.1,143.5
106.4,92.0,122.0,66.0,167.0,5.0,143.6
106.4,92.0,122.0,66.0,166.0,4.9,143.6
106.3,92.0,122.0,66.0,166.0,4.8,143.7
106.0,92.0,122.0,66.0,166.0,4.7,143.7
105.2,92.0,122.0,51.0,164.0,4.7,143.7
103.9,92.0,121.0,26.0,162.0,4.6,143.8
103.0,92.0,121.0,19.0,141.0,4.5,143.8
102.6,92.0,121.0,7.0,99.0,4.4,143.8
101.8,91.0,120.0,2.0,41.0,4.4,143.8
101.6,91.0,119.0,2.0,13.0,4.3,143.9
101.2,91.0,118.0,1.0,2.0,4.3,143.9
97.3,91.0,104.0,1.0,1.0,4.2,143.9
92.6,91.0,103.0,1.0,0.0,4.2,143.9
86.6,91.0,86.0,1.0,0.0,4.1,143.9
75.8,91.0,63.0,1.0,0.0,4.1,143.9
64.4,87.0,56.0,1.0,0.0,4.0,143.9
53.0,86.0,48.0,1.0,0.0,4.0,143.9
36.7,84.0,41.0,1.0,0.0,3.9,143.9
20.5,81.0,31.0,0.0,0.0,3.9,143.9
9.3,81.0,15.0,0.0,0.0,3.9,143.8
3.7,78.0,0.0,0.0,0.0,3.8,143.8
1.6,22.0,1.0,0.0,0.0,3.6,133.8
1.6,17.0,1.0,0.0,0.0,3.6,133.8
1.6,10.0,1.0,0.0,0.0,3.6,133.8
1.6,6.0,1.0,0.0,0.0,3.5,133.7
2.4,5.0,1.0,0.0,0.0,3.5,133.7
2.8,6.0,1.0,0.0,0.0,3.5,133.6
2.5,6.0,0.0,0.0,0.0,3.5,133.6
2.1,6.0,0.0,0.0,0.0,3.4,133.6
2.1,6.0,0.0,0.0,0.0,3.4,133.5
2.0,6.0,0.0,0.0,0.0,3.4,133.5
1.9,6.0,0.0,0.0,0.0,3.3,133.4
1.9,6.0,0.0,0.0,0.0,3.3,133.4
1.9,6.0,0.0,0.0,0.0,3.3,133.3
1.9,6.0,0.0,0.0,0.0,3.3,133.3
3.2,13.0,0.0,0.0,0.0,3.3,133.3
3.8,13.0,0.0,0.0,0.0,3.2,133.2
5.7,17.0,0.0,1.0,0.0,3.2,133.2
7.1,16.0,0.0,1.0,0.0,3.2,133.2
12.7,34.0,0.0,6.0,5.0,3.2,133.1
19.9,39.0,12.0,14.0,13.0,3.2,133.1
20.6,39.0,13.0,15.0,14.0,3.2,133.1
21.2,39.0,13.0,15.0,14.0,3.2,133.0
25.2,53.0,13.0,15.0,14.0,3.2,133.0
29.3,53.0,13.0,15.0,18.0,3.2,133.0
36.7,64.0,17.0,16.0,24.0,3.2,133.0
47.1,66.0,31.0,42.0,45.0,3.3,133.0
50.6,66.0,40.0,61.0,46.0,3.3,133.0
55.0,69.0,43.0,68.0,53.0,3.3,133.0
64.6,70.0,54.0,101.0,71.0,3.5,133.0
71.6,72.0,61.0,102.0,85.0,4.0,133.0
76.1,85.0,72.0,102.0,90.0,4.5,133.0
81.3,120.0,73.0,102.0,91.0,5.0,133.1
84.6,132.0,76.0,102.0,91.0,5.5,133.1
86.2,138.0,76.0,102.0,91.0,6.1,133.1
86.7,141.0,76.0,102.0,91.0,6.4,133.2
86.9,142.0,76.0,102.0,91.0,6.7,133.2
87.0,142.0,76.0,102.0,91.0,6.9,133.3
87.0,142.0,76.0,102.0,91.0,7.1,133.4
87.0,142.0,76.0,102.0,91.0,7.1,133.5
87.0,142.0,76.0,102.0,91.0,7.2,133.5
87.0,142.0,76.0,102.0,91.0,7.4,133.6
87.0,142.0,76.0,102.0,91.0,7.6,133.7
87.0,142.0,76.0,102.0,91.0,7.8,133.8
87.0,142.0,76.0,102.0,91.0,7.9,133.9
87.0,142.0,76.0,102.0,91.0,7.8,134.0
87.0,142.0,76.0,102.0,91.0,7.7,134.1
87.0,142.0,76.0,102.0,91.0,7.5,134.2
87.0,142.0,76.0,102.0,91.0,7.2,134.4
87.0,142.0,76.0,102.0,91.0,7.0,134.5
87.2,142.0,76.0,102.0,91.0,6.8,134.6
87.2,142.0,76.0,102.0,91.0,6.6,134.7
87.2,142.0,76.0,102.0,91.0,6.4,134.8
87.2,142.0,76.0,102.0,91.0,6.2,135.0
87.2,142.0,76.0,101.0,91.0,6.1,135.1
86.3,142.0,76.0,101.0,91.0,5.9,135.2
85.8,142.0,76.0,96.0,91.0,5.8,135.3
85.8,142.0,76.0,88.0,91.0,5.7,135.4
85.8,142.0,76.0,87.0,91.0,5.6,135.5
85.8,142.0,76.0,87.0,91.0,5.4,135.6
85.8,142.0,76.0,87.0,86.0,5.3,135.7
85.8,142.0,76.0,87.0,78.0,5.2,135.8
85.8,142.0,76.0,86.0,77.0,5.1,135.9
85.8,142.0,76.0,60.0,77.0,5.0,136.0
85.8,142.0,76.0,41.0,77.0,5.0,136.1
84.5,140.0,76.0,34.0,73.0,4.9,136.2
83.9,139.0,76.0,1.0,67.0,4.8,136.2
82.0,139.0,76.0,0.0,46.0,4.7,136.3
0.5,0.0,0.0,0.0,0.0,3.4,136.5
0.5,0.0,0.0,0.0,0.0,3.4,136.4
0.5,0.0,0.0,0.0,0.0,3.4,136.4
0.3,0.0,0.0,0.0,0.0,3.3,136.3
0.3,0.0,0.0,0.0,0.0,3.3,136.3
2.2,0.0,0.0,2.0,0.0,3.3,136.2
8.2,2.0,1.0,15.0,5.0,3.3,136.2
14.4,20.0,2.0,17.0,11.0,3.3,136.2
23.3,27.0,11.0,18.0,17.0,3.3,136.1
29.8,34.0,24.0,19.0,19.0,3.3,136.1
36.2,41.0,26.0,46.0,26.0,3.3,136.0
48.5,66.0,34.0,48.0,44.0,3.3,136.0
57.5,71.0,42.0,54.0,51.0,3.3,135.9
66.8,75.0,45.0,61.0,54.0,3.5,135.9
74.5,76.0,64.0,70.0,63.0,3.7,135.8
85.2,98.0,74.0,77.0,79.0,4.1,135.8
93.7,106.0,84.0,79.0,85.0,4.8,135.8
99.3,110.0,86.0,86.0,89.0,5.4,135.7
103.3,125.0,88.0,86.0,89.0,6.1,135.7
112.9,150.0,89.0,87.0,90.0,7.2,135.7
128.6,160.0,125.0,88.0,104.0,7.6,135.7
134.7,164.0,145.0,89.0,109.0,8.1,135.7
135.7,165.0,147.0,89.0,109.0,8.5,135.8
136.0,166.0,148.0,89.0,109.0,9.0,135.8
136.0,166.0,148.0,89.0,109.0,9.9,135.8
136.1,166.0,148.0,89.0,109.0,10.4,135.9
136.1,166.0,148.0,89.0,109.0,10.9,136.0
136.1,166.0,148.0,89.0,109.0,11.2,136.1
136.1,166.0,148.0,89.0,109.0,11.4,136.2
136.1,166.0,148.0,89.0,109.0,11.4,136.3
136.1,166.0,148.0,89.0,109.0,11.2,136.4
136.2,166.0,148.0,89.0,109.0,10.8,136.6
136.2,166.0,148.0,90.0,109.0,10.4,136.8
136.2,166.0,148.0,90.0,109.0,9.9,137.0
136.2,166.0,148.0,90.0,109.0,9.4,137.2
136.3,166.0,148.0,90.0,109.0,9.0,137.4
136.3,166.0,148.0,90.0,109.0,8.6,137.6
136.3,166.0,148.0,90.0,109.0,8.3,137.8
136.3,166.0,148.0,90.0,109.0,8.0,138.0
136.3,166.0,148.0,90.0,109.0,7.7,138.2
136.3,166.0,148.0,90.0,109.0,7.4,138.4
136.3,166.0,148.0,90.0,109.0,7.2,138.6
136.3,166.0,148.0,88.0,109.0,6.9,138.8
136.3,166.0,148.0,75.0,109.0,6.7,139.0
136.3,166.0,148.0,73.0,109.0,6.6,139.1
136.3,166.0,148.0,72.0,109.0,6.4,139.3
136.3,166.0,148.0,71.0,109.0,6.2,139.4
136.3,166.0,148.0,44.0,104.0,6.0,139.6
136.3,166.0,148.0,42.0,98.0,5.9,139.7
136.3,166.0,148.0,36.0,92.0,5.8,139.8
0.1,0.0,0.0,0.0,0.0,3.1,135.4
0.1,0.0,0.0,0.0,0.0,3.1,135.3
0.1,0.0,0.0,0.0,0.0,3.1,135.1
0.1,0.0,0.0,0.0,0.0,3.1,135.0
0.1,0.0,0.0,0.0,0.0,3.0,134.9
0.3,0.0,0.0,1.0,0.0,3.0,134.7
2.5,0.0,1.0,5.0,1.0,3.0,134.6
4.0,1.0,2.0,7.0,3.0,3.0,134.5
4.2,1.0,2.0,7.0,3.0,3.0,134.4
4.4,1.0,2.0,7.0,3.0,3.0,134.3
5.1,2.0,2.0,7.0,4.0,3.0,134.1
7.1,24.0,3.0,7.0,4.0,3.0,134.0
13.6,39.0,3.0,7.0,5.0,2.9,133.9
19.9,44.0,8.0,17.0,20.0,2.9,133.8
23.9,47.0,17.0,25.0,23.0,2.9,133.7
28.0,58.0,17.0,25.0,24.0,2.9,133.6
38.3,58.0,28.0,33.0,47.0,3.0,133.5
41.2,65.0,37.0,34.0,49.0,3.0,133.5
47.3,72.0,37.0,36.0,56.0,3.1,133.4
54.0,76.0,48.0,41.0,65.0,3.3,133.3
59.6,84.0,52.0,41.0,67.0,3.4,133.2
69.6,89.0,59.0,49.0,81.0,3.8,133.2
75.4,91.0,72.0,64.0,91.0,4.1,133.1
78.2,91.0,89.0,64.0,92.0,4.5,133.1
78.9,91.0,91.0,64.0,92.0,5.0,133.0
78.9,91.0,91.0,64.0,92.0,5.5,133.0
78.9,91.0,91.0,64.0,92.0,6.0,133.0
79.0,91.0,91.0,64.0,92.0,6.3,132.9
79.0,91.0,91.0,64.0,92.0,6.6,132.9
79.9,92.0,91.0,68.0,93.0,6.9,132.9
81.0,92.0,93.0,70.0,94.0,7.1,132.9
82.7,93.0,94.0,70.0,95.0,7.2,132.9
83.6,95.0,94.0,72.0,96.0,7.3,132.9
84.2,95.0,94.0,73.0,97.0,7.2,132.9
84.4,95.0,94.0,73.0,97.0,7.1,132.9
84.5,95.0,94.0,73.0,98.0,6.9,133.0
84.5,95.0,94.0,73.0,98.0,6.8,133.0
84.8,95.0,94.0,73.0,98.0,6.7,133.0
85.3,96.0,94.0,73.0,98.0,6.5,133.1
86.6,104.0,94.0,73.0,98.0,6.3,133.1
87.2,105.0,94.0,73.0,99.0,6.2,133.2
90.6,111.0,94.0,74.0,100.0,6.0,133.3
96.8,119.0,94.0,76.0,103.0,5.9,133.3
101.2,125.0,96.0,78.0,106.0,5.8,133.4
105.1,140.0,96.0,77.0,108.0,5.7,133.4
108.7,143.0,96.0,77.0,108.0,5.6,133.5
115.8,148.0,96.0,81.0,113.0,5.5,133.6
120.8,152.0,100.0,89.0,120.0,5.5,133.7
131.3,161.0,113.0,109.0,122.0,5.8,133.7
139.9,171.0,120.0,121.0,135.0,6.5,133.8
143.7,171.0,128.0,111.0,136.0,7.0,133.9
144.4,171.0,130.0,103.0,135.0,7.5,134.0
144.5,171.0,130.0,103.0,135.0,7.9,134.1
144.5,171.0,130.0,95.0,134.0,8.2,134.2
144.5,171.0,130.0,94.0,119.0,8.4,134.3
144.3,171.0,129.0,92.0,116.0,8.5,134.4
142.2,171.0,128.0,87.0,115.0,8.6,134.5
140.6,171.0,128.0,87.0,92.0,8.6,134.6
140.4,171.0,128.0,79.0,90.0,8.6,134.7
140.2,171.0,128.0,64.0,83.0,8.5,134.8
139.5,171.0,127.0,64.0,74.0,8.3,135.0
137.6,171.0,127.0,64.0,72.0,8.1,135.1
131.1,171.0,122.0,64.0,58.0,7.9,135.2
124.8,171.0,113.0,64.0,48.0,7.7,135.3
120.8,171.0,113.0,64.0,47.0,7.5,135.5
116.7,171.0,102.0,64.0,47.0,7.3,135.6
106.4,171.0,93.0,60.0,47.0,7.1,135.8
103.6,170.0,93.0,58.0,47.0,6.9,135.9
98.7,170.0,82.0,63.0,47.0,6.7,136.0
94.0,170.0,79.0,61.0,54.0,6.5,136.2
90.2,169.0,75.0,60.0,53.0,6.4,136.3
81.4,149.0,64.0,60.0,52.0,6.3,136.4
75.8,136.0,48.0,60.0,51.0,6.1,136.5
73.2,131.0,46.0,60.0,50.0,6.1,136.7
72.9,128.0,46.0,60.0,49.0,5.9,136.8
73.4,117.0,46.0,61.0,49.0,5.8,136.9
73.9,117.0,46.0,63.0,49.0,5.7,137.0
74.1,110.0,47.0,63.0,49.0,5.6,137.1
74.5,103.0,47.0,62.0,49.0,5.5,137.1
74.2,99.0,45.0,61.0,49.0,5.5,137.2
74.9,92.0,44.0,59.0,51.0,5.4,137.3
76.7,91.0,44.0,64.0,55.0,5.3,137.3
79.8,90.0,49.0,70.0,58.0,5.3,137.4
83.2,91.0,52.0,71.0,61.0,5.2,137.4
88.6,93.0,57.0,70.0,64.0,5.2,137.5
90.7,94.0,59.0,53.0,64.0,5.2,137.5
90.9,94.0,60.0,41.0,64.0,5.3,137.5
90.6,94.0,60.0,41.0,59.0,5.3,137.6
90.1,94.0,60.0,41.0,51.0,5.4,137.6
89.0,93.0,60.0,41.0,47.0,5.4,137.6
88.3,93.0,60.0,41.0,34.0,5.4,137.6
85.2,93.0,61.0,41.0,33.0,5.4,137.6
79.4,91.0,59.0,42.0,33.0,5.4,137.6
75.5,92.0,59.0,42.0,34.0,5.4,137.7
71.9,92.0,59.0,42.0,34.0,5.3,137.7
68.7,93.0,60.0,42.0,34.0,5.3,137.7
62.3,94.0,56.0,43.0,35.0,5.3,137.7
57.9,95.0,43.0,43.0,35.0,5.2,137.7
47.8,95.0,36.0,43.0,35.0,5.2,137.7
39.4,88.0,28.0,43.0,35.0,5.1,137.7
35.5,87.0,26.0,43.0,35.0,5.1,137.7
34.8,81.0,26.0,43.0,35.0,5.0,137.7
34.7,73.0,26.0,43.0,35.0,5.0,137.7
34.7,67.0,26.0,43.0,35.0,4.9,137.8
34.7,52.0,26.0,43.0,35.0,4.9,137.8
34.7,49.0,26.0,38.0,35.0,4.8,137.8
35.4,44.0,26.0,38.0,35.0,4.8,137.8
39.2,52.0,31.0,46.0,36.0,4.8,137.8
41.9,44.0,32.0,50.0,46.0,4.7,137.8
44.3,36.0,32.0,55.0,47.0,4.7,137.8
46.5,38.0,32.0,58.0,42.0,4.7,137.8
47.7,38.0,36.0,58.0,42.0,4.7,137.8
47.7,38.0,37.0,57.0,42.0,4.7,137.8
47.8,38.0,37.0,55.0,45.0,4.7,137.8
48.4,38.0,37.0,55.0,45.0,4.7,137.8
48.8,38.0,37.0,55.0,45.0,4.7,137.8
50.8,40.0,37.0,54.0,45.0,4.7,137.7
54.0,46.0,37.0,60.0,48.0,4.7,137.7
56.3,48.0,36.0,59.0,52.0,4.7,137.7
57.3,48.0,36.0,57.0,61.0,4.7,137.7
57.3,49.0,37.0,54.0,68.0,4.7,137.7
57.3,49.0,40.0,48.0,66.0,4.8,137.7
57.2,49.0,40.0,45.0,61.0,4.9,137.7
56.9,49.0,40.0,45.0,57.0,5.0,137.7
56.7,49.0,40.0,45.0,51.0,5.1,137.6
56.4,49.0,40.0,46.0,45.0,5.1,137.6
56.2,49.0,39.0,46.0,43.0,5.1,137.6
56.1,49.0,39.0,46.0,43.0,5.1,137.6
55.9,49.0,39.0,46.0,43.0,5.1,137.6
56.6,50.0,39.0,45.0,43.0,5.2,137.6
60.0,57.0,41.0,48.0,45.0,5.2,137.6
61.0,68.0,36.0,48.0,46.0,5.2,137.5
58.1,67.0,33.0,48.0,46.0,5.2,137.5
54.0,67.0,28.0,47.0,46.0,5.2,137.5
48.5,68.0,26.0,47.0,45.0,5.2,137.5
46.3,68.0,25.0,47.0,45.0,5.3,137.5
46.1,68.0,25.0,48.0,45.0,5.4,137.5
46.1,68.0,25.0,48.0,44.0,5.4,137.5
46.2,68.0,25.0,48.0,44.0,5.4,137.5
46.2,68.0,25.0,48.0,44.0,5.4,137.5
46.1,67.0,24.0,48.0,44.0,5.4,137.4
45.8,63.0,24.0,48.0,44.0,5.4,137.4
45.5,62.0,24.0,48.0,44.0,5.5,137.4
45.0,61.0,24.0,48.0,44.0,5.5,137.4
44.7,59.0,23.0,40.0,44.0,5.5,137.4
44.3,58.0,23.0,36.0,44.0,5.5,137.4
43.6,58.0,23.0,31.0,44.0,5.4,137.4
43.0,58.0,23.0,28.0,44.0,5.3,137.4
42.6,58.0,23.0,28.0,43.0,5.2,137.4
42.6,58.0,24.0,28.0,33.0,5.2,137.4
42.6,58.0,24.0,28.0,32.0,5.1,137.4
42.5,57.0,24.0,28.0,30.0,5.0,137.4
42.6,57.0,24.0,28.0,30.0,5.0,137.4
43.1,57.0,24.0,27.0,30.0,4.9,137.4
43.7,57.0,25.0,17.0,27.0,4.8,137.4
44.5,56.0,25.0,12.0,27.0,4.8,137.4
44.9,55.0,20.0,8.0,27.0,4.8,137.4
41.4,54.0,19.0,6.0,28.0,4.7,137.4
38.8,53.0,19.0,5.0,24.0,4.6,137.4
36.4,52.0,19.0,5.0,20.0,4.6,137.3
34.2,52.0,15.0,5.0,11.0,4.6,137.3
33.1,52.0,15.0,5.0,4.0,4.5,137.3
33.4,53.0,15.0,4.0,4.0,4.5,137.3
33.5,53.0,15.0,5.0,4.0,4.5,137.3
33.1,53.0,15.0,5.0,4.0,4.4,137.2
33.2,57.0,15.0,5.0,4.0,4.4,137.2
31.8,60.0,15.0,5.0,4.0,4.3,137.2
28.8,48.0,15.0,2.0,4.0,4.3,137.1
25.6,48.0,12.0,2.0,4.0,4.3,137.1
23.9,50.0,9.0,2.0,7.0,4.2,137.1
22.7,54.0,5.0,2.0,7.0,4.2,137.0
21.7,56.0,5.0,2.0,5.0,4.2,136.9
22.1,56.0,5.0,3.0,4.0,4.1,136.9
23.5,56.0,5.0,2.0,7.0,4.1,136.8
24.6,56.0,16.0,2.0,7.0,4.1,136.8
25.6,56.0,16.0,2.0,7.0,4.1,136.7
29.8,54.0,18.0,6.0,9.0,4.0,136.7
37.5,49.0,39.0,11.0,21.0,4.0,136.6
42.5,56.0,44.0,12.0,24.0,4.0,136.6
43.6,61.0,42.0,12.0,24.0,4.1,136.6
39.4,61.0,42.0,12.0,24.0,4.2,136.5
35.2,61.0,42.0,12.0,24.0,4.3,136.5
34.3,63.0,42.0,12.0,24.0,4.5,136.4
34.3,63.0,42.0,12.0,24.0,4.6,136.4
34.3,63.0,42.0,12.0,24.0,4.7,136.3
34.3,63.0,42.0,12.0,24.0,4.7,136.2
34.3,63.0,42.0,12.0,24.0,4.7,136.2
34.3,63.0,42.0,12.0,24.0,4.7,136.1
35.2,63.0,42.0,18.0,24.0,4.8,136.1
38.9,65.0,42.0,23.0,28.0,4.8,136.0
44.3,60.0,47.0,32.0,41.0,4.9,136.0
47.2,47.0,51.0,32.0,42.0,5.0,135.9
47.5,46.0,52.0,33.0,42.0,5.2,135.9
47.6,46.0,52.0,33.0,42.0,5.3,135.9
47.6,45.0,52.0,33.0,42.0,5.4,135.9
47.6,45.0,52.0,33.0,42.0,5.4,135.9
47.6,45.0,52.0,33.0,43.0,5.4,135.8
47.6,45.0,52.0,33.0,43.0,5.4,135.8
47.6,45.0,51.0,33.0,42.0,5.4,135.7
47.5,45.0,51.0,33.0,42.0,5.4,135.7
47.5,45.0,51.0,32.0,42.0,5.4,135.6
47.5,45.0,51.0,32.0,42.0,5.3,135.6
47.4,45.0,51.0,32.0,42.0,5.3,135.6
47.0,46.0,50.0,32.0,42.0,5.3,135.5
46.6,46.0,50.0,32.0,42.0,5.2,135.5
46.1,46.0,50.0,32.0,42.0,5.2,135.5
45.4,46.0,50.0,32.0,42.0,5.1,135.5
45.3,46.0,50.0,32.0,42.0,5.0,135.4
45.2,46.0,50.0,32.0,42.0,5.0,135.4
45.4,46.0,50.0,31.0,42.0,4.9,135.4
45.7,48.0,49.0,31.0,39.0,4.9,135.4
45.8,48.0,49.0,31.0,39.0,4.8,135.4
45.5,48.0,49.0,31.0,39.0,4.8,135.3
45.2,47.0,49.0,27.0,39.0,4.7,135.3
45.1,47.0,49.0,22.0,36.0,4.7,135.2
44.5,47.0,49.0,21.0,36.0,4.6,135.2
44.0,47.0,49.0,21.0,36.0,4.6,135.2
43.8,47.0,49.0,21.0,34.0,4.5,135.1
43.4,47.0,49.0,21.0,22.0,4.5,135.1
42.1,47.0,49.0,21.0,19.0,4.4,135.1
41.5,47.0,49.0,21.0,19.0,4.4,135.1
41.4,47.0,49.0,21.0,19.0,4.3,135.1
40.9,46.0,49.0,21.0,19.0,4.3,135.1
39.5,46.0,38.0,21.0,19.0,4.3,135.1
38.3,46.0,38.0,21.0,19.0,4.2,135.1
38.5,47.0,36.0,24.0,19.0,4.2,135.1
37.5,57.0,15.0,19.0,41.0,4.2,135.1
30.9,57.0,12.0,10.0,43.0,4.1,135.1
25.7,56.0,12.0,10.0,43.0,4.2,135.1
23.4,52.0,12.0,9.0,43.0,4.1,135.1
22.4,46.0,12.0,9.0,39.0,4.1,135.0
22.2,45.0,12.0,9.0,26.0,4.1,135.0
22.6,48.0,12.0,9.0,25.0,4.1,135.0
25.5,50.0,13.0,10.0,26.0,4.1,135.0
28.7,57.0,13.0,10.0,38.0,4.0,135.0
29.9,66.0,13.0,10.0,38.0,4.0,135.0
30.1,66.0,13.0,10.0,38.0,4.0,135.0
30.0,65.0,13.0,10.0,37.0,4.0,135.0
29.0,56.0,13.0,10.0,37.0,4.1,135.0
25.3,51.0,8.0,10.0,37.0,4.3,135.0
19.9,50.0,4.0,10.0,37.0,4.3,135.0
16.9,50.0,3.0,10.0,37.0,4.3,135.0
16.6,48.0,3.0,10.0,37.0,4.2,135.0
16.7,48.0,3.0,10.0,38.0,4.2,135.0
16.7,48.0,3.0,10.0,38.0,4.1,135.0
16.7,48.0,3.0,10.0,38.0,4.1,135.0
16.6,48.0,3.0,10.0,38.0,4.1,135.0
16.6,48.0,3.0,10.0,38.0,4.1,135.0
16.6,48.0,3.0,10.0,38.0,4.0,135.0
16.6,45.0,3.0,10.0,38.0,4.0,135.0
16.7,43.0,3.0,10.0,38.0,4.0,135.0
16.7,43.0,3.0,10.0,38.0,4.0,135.0
16.7,43.0,3.0,10.0,38.0,4.0,135.0
16.7,43.0,3.0,10.0,38.0,4.0,135.0
16.3,43.0,3.0,10.0,38.0,3.9,135.0
16.0,43.0,3.0,10.0,38.0,3.9,135.0
15.7,43.0,3.0,10.0,38.0,3.9,135.0
15.5,43.0,3.0,10.0,38.0,3.8,135.0
15.5,43.0,3.0,10.0,38.0,3.8,135.0
15.3,43.0,3.0,10.0,38.0,3.8,135.0
15.0,43.0,3.0,10.0,38.0,3.8,135.0
14.8,43.0,3.0,10.0,38.0,3.7,135.0
25.4,40.0,25.0,3.0,24.0,2.6,133.4
25.3,40.0,25.0,3.0,24.0,2.6,133.4
24.8,40.0,25.0,3.0,23.0,2.6,133.4
24.7,40.0,25.0,3.0,23.0,2.5,133.4
24.7,40.0,25.0,3.0,23.0,2.5,133.4
24.7,40.0,25.0,3.0,23.0,2.5,133.4
24.7,36.0,25.0,3.0,21.0,2.5,133.4
24.7,30.0,25.0,3.0,21.0,2.5,133.4
24.2,23.0,25.0,2.0,21.0,2.5,133.3
23.6,23.0,19.0,2.0,21.0,2.5,133.3
21.0,23.0,7.0,2.0,21.0,2.4,133.3
17.8,23.0,6.0,2.0,21.0,2.4,133.3
15.4,23.0,3.0,0.0,21.0,2.4,133.3
12.2,23.0,2.0,0.0,21.0,2.4,133.3
12.0,24.0,2.0,0.0,21.0,2.4,133.3
14.2,28.0,3.0,0.0,22.0,2.4,133.3
16.8,31.0,7.0,1.0,22.0,2.4,133.3
19.1,35.0,7.0,1.0,7.0,2.4,133.3
20.1,36.0,14.0,1.0,4.0,2.4,133.3
20.6,33.0,15.0,1.0,4.0,2.4,133.3
20.4,33.0,15.0,1.0,4.0,2.4,133.3
20.4,33.0,15.0,1.0,4.0,2.4,133.3
19.9,27.0,15.0,1.0,4.0,2.4,133.3
19.6,27.0,15.0,1.0,4.0,2.4,133.3
18.8,27.0,15.0,1.0,4.0,2.4,133.3
17.2,27.0,15.0,1.0,4.0,2.4,133.3
15.0,28.0,15.0,1.0,4.0,2.3,133.3
17.4,60.0,15.0,1.0,4.0,2.3,133.3
27.1,84.0,15.0,2.0,4.0,2.3,133.3
35.9,86.0,27.0,3.0,17.0,2.3,133.3
40.4,86.0,32.0,12.0,20.0,2.4,133.2
44.5,86.0,33.0,13.0,50.0,2.4,133.2
51.6,90.0,38.0,17.0,63.0,2.5,133.2
56.9,104.0,46.0,19.0,69.0,2.6,133.2
64.8,108.0,53.0,28.0,79.0,2.8,133.2
67.8,108.0,57.0,28.0,79.0,3.5,133.2
69.4,123.0,57.0,28.0,79.0,4.8,133.1
71.8,126.0,57.0,29.0,79.0,5.7,133.1
74.3,130.0,57.0,29.0,84.0,6.4,133.1
75.5,130.0,57.0,29.0,84.0,7.0,133.0
77.3,130.0,58.0,29.0,86.0,7.4,133.0
79.0,131.0,58.0,29.0,89.0,7.7,133.0
79.7,131.0,58.0,29.0,96.0,7.8,132.9
80.2,131.0,60.0,29.0,97.0,7.8,132.9
80.4,131.0,61.0,29.0,97.0,7.8,132.9
80.5,132.0,61.0,29.0,97.0,7.8,132.9
