홍수사상번호,연,월,일,시간,유입량
16,2011,8,3,16,495.2884008
16,2011,8,3,17,504.1389247
17,2011,8,16,8,236.9047767
17,2011,8,16,9,227.665691
17,2011,8,16,10,224.3553524
17,2011,8,16,11,224.6078137
17,2011,8,16,12,226.656739
17,2011,8,16,13,239.1878868
17,2011,8,16,14,271.5972099
17,2011,8,16,15,325.669343
17,2011,8,16,16,403.8638175
17,2011,8,16,17,518.9510669
17,2011,8,16,18,681.6411079
17,2011,8,16,19,884.0913874
17,2011,8,16,20,1108.964684
17,2011,8,16,21,1319.497674
17,2011,8,16,22,1482.939749
17,2011,8,16,23,1602.017271
17,2011,8,16,24,1688.787452
17,2011,8,17,1,1757.153937
17,2011,8,17,2,1825.931131
17,2011,8,17,3,1931.730023
17,2011,8,17,4,2110.305846
17,2011,8,17,5,2376.194201
17,2011,8,17,6,2731.245044
17,2011,8,17,7,3147.785364
17,2011,8,17,8,3583.180543
17,2011,8,17,9,3964.472509
17,2011,8,17,10,4226.546628
17,2011,8,17,11,4365.985499
17,2011,8,17,12,4394.796026
17,2011,8,17,13,4326.952032
17,2011,8,17,14,4184.29503
17,2011,8,17,15,3990.234419
17,2011,8,17,16,3766.583463
17,2011,8,17,17,3535.779832
17,2011,8,17,18,3324.354948
17,2011,8,17,19,3157.304815
17,2011,8,17,20,3049.39001
17,2011,8,17,21,3010.916889
17,2011,8,17,22,3044.610361
17,2011,8,17,23,3146.90547
17,2011,8,17,24,3296.659256
17,2011,8,18,1,3468.476906
17,2011,8,18,2,3637.534218
17,2011,8,18,3,3782.183113
17,2011,8,18,4,3892.909414
17,2011,8,18,5,3965.962229
17,2011,8,18,6,4008.509903
17,2011,8,18,7,4028.870238
17,2011,8,18,8,4029.039621
17,2011,8,18,9,4008.850452
17,2011,8,18,10,3965.8006
17,2011,8,18,11,3896.88308
17,2011,8,18,12,3799.40601
17,2011,8,18,13,3672.758323
17,2011,8,18,14,3524.337089
17,2011,8,18,15,3363.317383
17,2011,8,18,16,3197.978144
17,2011,8,18,17,3035.874497
17,2011,8,18,18,2882.562445
17,2011,8,18,19,2741.707529
17,2011,8,18,20,2611.412549
17,2011,8,18,21,2487.695758
17,2011,8,18,22,2363.799956
17,2011,8,18,23,2235.933394
17,2011,8,18,24,2114.941589
17,2011,8,19,1,2012.21156
17,2011,8,19,2,1926.659065
17,2011,8,19,3,1853.625672
17,2011,8,19,4,1786.627466
17,2011,8,19,5,1720.491955
17,2011,8,19,6,1657.117834
17,2011,8,19,7,1598.930418
17,2011,8,19,8,1543.390325
17,2011,8,19,9,1487.548054
17,2011,8,19,10,1431.778301
17,2011,8,19,11,1377.408103
17,2011,8,19,12,1326.249657
17,2011,8,19,13,1279.631138
17,2011,8,19,14,1236.45948
17,2011,8,19,15,1195.036307
17,2011,8,19,16,1154.248517
17,2011,8,19,17,1115.324094
17,2011,8,19,18,1080.157214
17,2011,8,19,19,1050.965725
17,2011,8,19,20,1029.507887
17,2011,8,19,21,1015.379934
17,2011,8,19,22,1006.485561
17,2011,8,19,23,996.1203413
17,2011,8,19,24,979.3017765
17,2011,8,20,1,962.5431971
17,2011,8,20,2,952.5939955
17,2011,8,20,3,945.6519792
17,2011,8,20,4,935.5963864
17,2011,8,20,5,917.5837609
17,2011,8,20,6,889.7444505
17,2011,8,20,7,860.8267125
17,2011,8,20,8,839.8866979
17,2011,8,20,9,826.5942231
17,2011,8,20,10,818.2140707
17,2011,8,20,11,811.7772244
17,2011,8,20,12,804.7325685
17,2011,8,20,13,796.4343899
17,2011,8,20,14,786.5378979
17,2011,8,20,15,773.9965879
17,2011,8,20,16,757.5551769
17,2011,8,20,17,735.8249808
17,2011,8,20,18,708.706523
17,2011,8,20,19,681.390559
17,2011,8,20,20,659.9914978
17,2011,8,20,21,649.028132
17,2011,8,20,22,650.2812841
17,2011,8,20,23,656.1755117
17,2011,8,20,24,658.2549645
17,2011,8,21,1,653.8984255
17,2011,8,21,2,642.8930573
17,2011,8,21,3,628.8249093
17,2011,8,21,4,614.8559669
17,2011,8,21,5,598.653075
17,2011,8,21,6,578.0247707
17,2011,8,21,7,556.8415013
17,2011,8,21,8,539.6663441
17,2011,8,21,9,527.7709858
17,2011,8,21,10,521.5974242
17,2011,8,21,11,521.560294
17,2011,8,21,12,528.6365141
18,2012,7,5,7,65.79773515
18,2012,7,5,8,75.79648347
18,2012,7,5,9,80.6812769
18,2012,7,5,10,82.02278094
18,2012,7,5,11,82.63790674
18,2012,7,5,12,86.37179331
18,2012,7,5,13,93.62472647
18,2012,7,5,14,89.98935129
18,2012,7,5,15,65.31427196
18,2012,7,5,16,41.27956978
18,2012,7,5,17,39.53596958
18,2012,7,5,18,49.78529319
18,2012,7,5,19,56.41113595
18,2012,7,5,20,54.47309047
18,2012,7,5,21,47.9998581
18,2012,7,5,22,60.28462757
18,2012,7,5,23,97.17689556
18,2012,7,5,24,159.7692007
18,2012,7,6,1,253.8700512
18,2012,7,6,2,381.7881231
18,2012,7,6,3,527.1167953
18,2012,7,6,4,672.9100118
18,2012,7,6,5,818.7792744
18,2012,7,6,6,962.1564137
18,2012,7,6,7,1075.197018
18,2012,7,6,8,1137.365674
18,2012,7,6,9,1182.639203
18,2012,7,6,10,1261.226523
18,2012,7,6,11,1433.752705
18,2012,7,6,12,1756.270034
18,2012,7,6,13,2256.123489
18,2012,7,6,14,2937.127816
18,2012,7,6,15,3737.68414
18,2012,7,6,16,4549.927048
18,2012,7,6,17,5190.156921
18,2012,7,6,18,5620.03429
18,2012,7,6,19,5849.592222
18,2012,7,6,20,5907.080637
18,2012,7,6,21,5827.251736
18,2012,7,6,22,5652.650007
18,2012,7,6,23,5425.827711
18,2012,7,6,24,5181.575921
18,2012,7,7,1,4948.382877
18,2012,7,7,2,4737.286679
18,2012,7,7,3,4551.537824
18,2012,7,7,4,4380.686555
18,2012,7,7,5,4210.748044
18,2012,7,7,6,4027.297451
18,2012,7,7,7,3820.948752
18,2012,7,7,8,3602.911206
18,2012,7,7,9,3387.059481
18,2012,7,7,10,3176.881679
18,2012,7,7,11,2971.570836
18,2012,7,7,12,2770.273977
18,2012,7,7,13,2573.765723
18,2012,7,7,14,2386.654137
18,2012,7,7,15,2227.253442
18,2012,7,7,16,2110.406246
18,2012,7,7,17,2023.362527
18,2012,7,7,18,1947.101111
18,2012,7,7,19,1865.108845
18,2012,7,7,20,1767.427507
18,2012,7,7,21,1667.810574
18,2012,7,7,22,1582.167153
18,2012,7,7,23,1511.317177
19,2012,7,13,4,184.8197857
19,2012,7,13,5,180.1548053
19,2012,7,13,6,173.1407253
19,2012,7,13,7,163.948898
19,2012,7,13,8,153.0828811
19,2012,7,13,9,142.0465093
19,2012,7,13,10,133.0521955
19,2012,7,13,11,130.146386
19,2012,7,13,12,136.3852367
19,2012,7,13,13,149.0297086
19,2012,7,13,14,164.3100779
19,2012,7,13,15,180.1290741
19,2012,7,13,16,194.5481977
19,2012,7,13,17,204.8389914
19,2012,7,13,18,209.0033161
19,2012,7,13,19,206.2742156
19,2012,7,13,20,199.8198064
19,2012,7,13,21,193.1038992
19,2012,7,13,22,186.8380118
19,2012,7,13,23,181.0479279
19,2012,7,13,24,175.768788
19,2012,7,14,1,170.9662839
19,2012,7,14,2,166.3189572
19,2012,7,14,3,161.4395705
19,2012,7,14,4,155.9649237
19,2012,7,14,5,149.6294887
19,2012,7,14,6,142.5343888
19,2012,7,14,7,134.8938952
19,2012,7,14,8,127.0082199
19,2012,7,14,9,119.8616382
19,2012,7,14,10,117.0887407
19,2012,7,14,11,122.0778588
19,2012,7,14,12,134.5819742
19,2012,7,14,13,152.5552263
19,2012,7,14,14,170.3917356
19,2012,7,14,15,183.0695589
19,2012,7,14,16,191.4625188
19,2012,7,14,17,197.8769848
19,2012,7,14,18,204.4537492
19,2012,7,14,19,212.7078311
19,2012,7,14,20,221.8167344
19,2012,7,14,21,230.9902546
19,2012,7,14,22,241.9048694
19,2012,7,14,23,256.3231774
19,2012,7,14,24,273.8855778
19,2012,7,15,1,294.044423
19,2012,7,15,2,317.6220751
19,2012,7,15,3,345.5859826
19,2012,7,15,4,378.1139259
19,2012,7,15,5,415.2977927
19,2012,7,15,6,457.6755651
19,2012,7,15,7,506.1821397
19,2012,7,15,8,562.8939755
19,2012,7,15,9,630.0373332
19,2012,7,15,10,709.2961176
19,2012,7,15,11,802.9522752
19,2012,7,15,12,916.2222745
19,2012,7,15,13,1054.146309
19,2012,7,15,14,1218.124952
19,2012,7,15,15,1407.746074
19,2012,7,15,16,1618.986368
19,2012,7,15,17,1845.581529
19,2012,7,15,18,2075.914461
19,2012,7,15,19,2296.49767
19,2012,7,15,20,2491.71487
19,2012,7,15,21,2647.333273
19,2012,7,15,22,2756.782871
19,2012,7,15,23,2816.987109
19,2012,7,15,24,2831.180478
19,2012,7,16,1,2804.816873
19,2012,7,16,2,2745.916782
19,2012,7,16,3,2663.07254
19,2012,7,16,4,2564.597286
19,2012,7,16,5,2458.162455
19,2012,7,16,6,2349.151877
19,2012,7,16,7,2241.54401
19,2012,7,16,8,2135.983442
19,2012,7,16,9,2032.238399
19,2012,7,16,10,1929.905537
19,2012,7,16,11,1830.039527
19,2012,7,16,12,1739.698651
19,2012,7,16,13,1664.245654
19,2012,7,16,14,1596.257483
19,2012,7,16,15,1526.666816
19,2012,7,16,16,1452.615031
19,2012,7,16,17,1373.534496
19,2012,7,16,18,1291.812834
19,2012,7,16,19,1210.803552
19,2012,7,16,20,1134.768416
19,2012,7,16,21,1067.982119
19,2012,7,16,22,1013.862804
19,2012,7,16,23,974.5046038
19,2012,7,16,24,947.5621514
19,2012,7,17,1,929.6042269
19,2012,7,17,2,917.2956892
20,2012,8,14,22,63.57928546
20,2012,8,14,23,65.96683605
20,2012,8,14,24,69.46720861
20,2012,8,15,1,74.2087314
20,2012,8,15,2,80.2773562
20,2012,8,15,3,87.74844063
20,2012,8,15,4,96.68538652
20,2012,8,15,5,107.1037723
20,2012,8,15,6,119.0072206
20,2012,8,15,7,132.3809163
20,2012,8,15,8,147.1362934
20,2012,8,15,9,163.1663483
20,2012,8,15,10,180.3640773
20,2012,8,15,11,198.6012302
20,2012,8,15,12,217.6645711
20,2012,8,15,13,237.3196173
20,2012,8,15,14,257.3307559
20,2012,8,15,15,277.4578531
20,2012,8,15,16,297.4596447
20,2012,8,15,17,317.1353827
20,2012,8,15,18,336.4463833
20,2012,8,15,19,355.394479
20,2012,8,15,20,373.9639155
20,2012,8,15,21,392.0685929
20,2012,8,15,22,409.6048247
20,2012,8,15,23,426.4641008
20,2012,8,15,24,442.5186163
20,2012,8,16,1,457.6357426
20,2012,8,16,2,471.7130199
20,2012,8,16,3,484.7686637
20,2012,8,16,4,496.8510581
20,2012,8,16,5,508.0085873
20,2012,8,16,6,518.3115565
20,2012,8,16,7,527.9179557
20,2012,8,16,8,537.007696
20,2012,8,16,9,545.7728668
20,2012,8,16,10,554.454271
20,2012,8,16,11,563.3048894
20,2012,8,16,12,572.5255025
20,2012,8,16,13,582.1080877
20,2012,8,16,14,591.9924215
20,2012,8,16,15,602.1069363
20,2012,8,16,16,612.3346873
20,2012,8,16,17,622.5473851
20,2012,8,16,18,632.6326661
20,2012,8,16,19,642.541869
20,2012,8,16,20,652.2422579
20,2012,8,16,21,661.7010972
20,2012,8,16,22,670.8544796
20,2012,8,16,23,679.5138123
20,2012,8,16,24,687.4593307
20,2012,8,17,1,694.4932487
20,2012,8,17,2,700.5056924
20,2012,8,17,3,705.4087663
20,2012,8,17,4,709.144885
20,2012,8,17,5,711.7777041
20,2012,8,17,6,713.4011898
20,2012,8,17,7,714.0996444
20,2012,8,17,8,713.9187165
20,2012,8,17,9,712.894391
20,2012,8,17,10,711.0537544
20,2012,8,17,11,708.3883
20,2012,8,17,12,704.8806228
20,2012,8,17,13,700.5133178
20,2012,8,17,14,695.2524584
20,2012,8,17,15,688.9980318
20,2012,8,17,16,681.6335038
20,2012,8,17,17,673.0840666
20,2012,8,17,18,663.4418185
20,2012,8,17,19,652.8405845
20,2012,8,17,20,641.4155716
20,2012,8,17,21,629.3075155
20,2012,8,17,22,616.6585341
20,2012,8,17,23,603.6090391
20,2012,8,17,24,590.2926175
20,2012,8,18,1,576.8411503
20,2012,8,18,2,563.3784082
20,2012,8,18,3,549.9957213
20,2012,8,18,4,536.7763092
20,2012,8,18,5,523.7956526
20,2012,8,18,6,511.0982765
20,2012,8,18,7,498.7209666
20,2012,8,18,8,486.7005088
20,2012,8,18,9,475.0763709
20,2012,8,18,10,463.8987484
20,2012,8,18,11,453.2205189
20,2012,8,18,12,443.0652451
20,2012,8,18,13,433.3392312
20,2012,8,18,14,423.9194665
20,2012,8,18,15,414.7018251
20,2012,8,18,16,405.6577198
20,2012,8,18,17,396.7774481
20,2012,8,18,18,388.0581016
20,2012,8,18,19,379.5239469
20,2012,8,18,20,371.206045
20,2012,8,18,21,363.1310787
20,2012,8,18,22,355.3082197
20,2012,8,18,23,347.7422617
20,2012,8,18,24,340.4379987
20,2012,8,19,1,333.4041136
20,2012,8,19,2,326.6648472
20,2012,8,19,3,320.2483293
20,2012,8,19,4,314.1722896
20,2012,8,19,5,308.4128556
20,2012,8,19,6,302.9357547
20,2012,8,19,7,297.7224039
20,2012,8,19,8,292.816978
20,2012,8,19,9,288.2793418
20,2012,8,19,10,284.1558128
20,2012,8,19,11,280.4385209
20,2012,8,19,12,277.1060492
20,2012,8,19,13,274.1112637
20,2012,8,19,14,271.3041627
20,2012,8,19,15,268.5090274
20,2012,8,19,16,265.5501392
20,2012,8,19,17,262.2937195
20,2012,8,19,18,258.7737512
20,2012,8,19,19,255.0661572
20,2012,8,19,20,251.242982
20,2012,8,19,21,247.360755
20,2012,8,19,22,243.472127
20,2012,8,19,23,239.6244738
20,2012,8,19,24,235.8440701
20,2012,8,20,1,232.1519155
20,2012,8,20,2,228.5693938
20,2012,8,20,3,225.1194264
20,2012,8,20,4,221.8253188
20,2012,8,20,5,218.7056068
20,2012,8,20,6,215.7597484
20,2012,8,20,7,212.9824317
20,2012,8,20,8,210.3841554
20,2012,8,20,9,208.0386605
20,2012,8,20,10,206.0354986
20,2012,8,20,11,204.4642212
20,2012,8,20,12,203.3685277
20,2012,8,20,13,202.6087078
20,2012,8,20,14,201.9991992
20,2012,8,20,15,201.3911987
20,2012,8,20,16,200.7829408
20,2012,8,20,17,200.2094192
20,2012,8,20,18,199.7116318
20,2012,8,20,19,199.3545929
20,2012,8,20,20,199.209321
20,2012,8,20,21,199.3403804
20,2012,8,20,22,199.786518
20,2012,8,20,23,200.5800265
20,2012,8,20,24,201.7534176
20,2012,8,21,1,203.3400784
20,2012,8,21,2,205.373615
20,2012,8,21,3,207.8876335
20,2012,8,21,4,210.9067562
20,2012,8,21,5,214.4196698
20,2012,8,21,6,218.4060771
20,2012,8,21,7,222.8608018
20,2012,8,21,8,227.8391512
20,2012,8,21,9,233.4115534
20,2012,8,21,10,239.6486459
20,2012,8,21,11,246.6219035
20,2012,8,21,12,254.4030106
20,2012,8,21,13,263.0346491
20,2012,8,21,14,272.4434917
20,2012,8,21,15,282.5272089
20,2012,8,21,16,293.208728
20,2012,8,21,17,304.5120038
20,2012,8,21,18,316.4862482
20,2012,8,21,19,329.180673
20,2012,8,21,20,342.6412035
20,2012,8,21,21,356.9006188
20,2012,8,21,22,371.9884117
20,2012,8,21,23,387.9225786
20,2012,8,21,24,404.6751301
20,2012,8,22,1,422.2065806
20,2012,8,22,2,440.4861323
20,2012,8,22,3,459.5177382
20,2012,8,22,4,479.3140391
20,2012,8,22,5,499.9059671
20,2012,8,22,6,521.397619
20,2012,8,22,7,543.9113828
20,2012,8,22,8,567.5719837
20,2012,8,22,9,592.5134963
20,2012,8,22,10,618.8723323
20,2012,8,22,11,646.7645881
20,2012,8,22,12,676.2250987
20,2012,8,22,13,707.2683838
20,2012,8,22,14,739.908963
20,2012,8,22,15,774.1332455
20,2012,8,22,16,809.8151985
20,2012,8,22,17,846.8006789
20,2012,8,22,18,884.9467905
20,2012,8,22,19,924.155626
20,2012,8,22,20,964.340525
20,2012,8,22,21,1005.417815
20,2012,8,22,22,1047.315773
20,2012,8,22,23,1089.965666
20,2012,8,22,24,1133.266725
20,2012,8,23,1,1176.990061
20,2012,8,23,2,1220.874749
20,2012,8,23,3,1264.625225
20,2012,8,23,4,1307.807363
20,2012,8,23,5,1349.952394
20,2012,8,23,6,1390.591552
20,2012,8,23,7,1429.235046
20,2012,8,23,8,1465.308997
20,2012,8,23,9,1498.218502
20,2012,8,23,10,1527.417597
20,2012,8,23,11,1552.556063
20,2012,8,23,12,1573.33262
20,2012,8,23,13,1589.498808
20,2012,8,23,14,1601.017451
20,2012,8,23,15,1607.904194
20,2012,8,23,16,1610.21475
20,2012,8,23,17,1608.165107
20,2012,8,23,18,1602.01132
20,2012,8,23,19,1592.01489
20,2012,8,23,20,1578.459102
20,2012,8,23,21,1561.632683
20,2012,8,23,22,1541.824363
20,2012,8,23,23,1519.332194
20,2012,8,23,24,1494.491525
20,2012,8,24,1,1467.647029
20,2012,8,24,2,1439.127615
20,2012,8,24,3,1409.199135
20,2012,8,24,4,1378.111679
20,2012,8,24,5,1346.134742
20,2012,8,24,6,1313.615431
20,2012,8,24,7,1280.920262
20,2012,8,24,8,1248.37828
20,2012,8,24,9,1216.168675
20,2012,8,24,10,1184.43317
20,2012,8,24,11,1153.29944
20,2012,8,24,12,1122.838964
20,2012,8,24,13,1093.109175
20,2012,8,24,14,1064.164144
20,2012,8,24,15,1036.04451
20,2012,8,24,16,1008.787554
20,2012,8,24,17,982.4305552
20,2012,8,24,18,957.0019487
20,2012,8,24,19,932.4947928
20,2012,8,24,20,908.8933013
20,2012,8,24,21,886.1764173
20,2012,8,24,22,864.3020011
20,2012,8,24,23,843.2226423
20,2012,8,24,24,822.8948435
20,2012,8,25,1,803.2907587
20,2012,8,25,2,784.386455
20,2012,8,25,3,766.1540575
20,2012,8,25,4,748.5499226
20,2012,8,25,5,731.5264646
20,2012,8,25,6,715.0475084
20,2012,8,25,7,699.1225198
20,2012,8,25,8,683.7723753
20,2012,8,25,9,669.0179511
20,2012,8,25,10,654.8662564
20,2012,8,25,11,641.2688321
20,2012,8,25,12,628.1633516
20,2012,8,25,13,615.489413
20,2012,8,25,14,603.1943123
20,2012,8,25,15,591.2272701
20,2012,8,25,16,579.5377388
20,2012,8,25,17,568.0760991
20,2012,8,25,18,556.7929639
20,2012,8,25,19,545.6430155
20,2012,8,25,20,534.597215
21,2012,8,25,21,523.6305927
21,2012,8,30,1,333.003417
21,2012,8,30,2,308.9047773
21,2012,8,30,3,302.8912529
21,2012,8,30,4,330.5536756
21,2012,8,30,5,382.3458435
21,2012,8,30,6,445.7088666
21,2012,8,30,7,521.1701357
21,2012,8,30,8,616.493208
21,2012,8,30,9,755.3000233
21,2012,8,30,10,963.4210903
21,2012,8,30,11,1259.662811
21,2012,8,30,12,1645.825893
21,2012,8,30,13,2062.712387
21,2012,8,30,14,2439.305527
21,2012,8,30,15,2718.31196
21,2012,8,30,16,2857.629735
21,2012,8,30,17,2862.199112
21,2012,8,30,18,2755.646102
21,2012,8,30,19,2589.2975
21,2012,8,30,20,2417.216825
21,2012,8,30,21,2276.713694
21,2012,8,30,22,2194.644867
21,2012,8,30,23,2172.80957
21,2012,8,30,24,2204.838932
21,2012,8,31,1,2276.749219
21,2012,8,31,2,2372.266514
21,2012,8,31,3,2473.571036
21,2012,8,31,4,2563.626564
21,2012,8,31,5,2630.076997
21,2012,8,31,6,2663.176544
21,2012,8,31,7,2658.940549
21,2012,8,31,8,2615.615024
21,2012,8,31,9,2534.607525
21,2012,8,31,10,2422.544337
21,2012,8,31,11,2299.831705
21,2012,8,31,12,2175.570569
21,2012,8,31,13,2054.679402
21,2012,8,31,14,1941.080466
21,2012,8,31,15,1839.48814
21,2012,8,31,16,1758.781468
21,2012,8,31,17,1705.801774
21,2012,8,31,18,1675.07482
21,2012,8,31,19,1657.672197
21,2012,8,31,20,1643.164376
21,2012,8,31,21,1620.814835
21,2012,8,31,22,1580.160198
21,2012,8,31,23,1515.136957
21,2012,8,31,24,1437.007924
21,2012,9,1,1,1359.485509
21,2012,9,1,2,1288.754188
21,2012,9,1,3,1228.803574
21,2012,9,1,4,1182.371778
21,2012,9,1,5,1149.614975
21,2012,9,1,6,1121.613088
21,2012,9,1,7,1089.707573
21,2012,9,1,8,1055.36225
21,2012,9,1,9,1022.495708
21,2012,9,1,10,994.7232662
21,2012,9,1,11,974.2455294
21,2012,9,1,12,957.9075368
21,2012,9,1,13,940.8376561
21,2012,9,1,14,916.6531383
21,2012,9,1,15,881.3502471
21,2012,9,1,16,841.9524121
21,2012,9,1,17,807.5876767
21,2012,9,1,18,784.7753719
21,2012,9,1,19,775.741698
21,2012,9,1,20,768.1490426
21,2012,9,1,21,750.410874
21,2012,9,1,22,728.5087926
21,2012,9,1,23,711.2210836
21,2012,9,1,24,700.9446385
21,2012,9,2,1,696.7716057
21,2012,9,2,2,690.9565541
21,2012,9,2,3,677.3559979
21,2012,9,2,4,663.0718126
21,2012,9,2,5,655.1257849
21,2012,9,2,6,646.973985
21,2012,9,2,7,629.9924311
21,2012,9,2,8,600.8026505
21,2012,9,2,9,559.5644192
21,2012,9,2,10,515.3449983
21,2012,9,2,11,478.1915889
21,2012,9,2,12,453.1636658
22,2013,7,7,14,194.5931409
22,2013,7,7,15,194.6565767
22,2013,7,7,16,191.9079444
22,2013,7,7,17,190.6152059
22,2013,7,7,18,193.5180481
22,2013,7,7,19,197.2430577
22,2013,7,7,20,196.8885464
22,2013,7,7,21,189.3556701
22,2013,7,7,22,178.7569613
22,2013,7,7,23,171.0077966
22,2013,7,7,24,170.5097625
22,2013,7,8,1,175.6092838
22,2013,7,8,2,183.1389952
22,2013,7,8,3,189.9315313
22,2013,7,8,4,192.683197
22,2013,7,8,5,187.5449783
22,2013,7,8,6,170.5315312
22,2013,7,8,7,140.4249288
22,2013,7,8,8,107.0769115
22,2013,7,8,9,83.1066363
22,2013,7,8,10,77.90568894
22,2013,7,8,11,87.95536862
22,2013,7,8,12,106.509403
22,2013,7,8,13,126.8215198
22,2013,7,8,14,143.4984265
22,2013,7,8,15,156.5587511
22,2013,7,8,16,167.3741011
22,2013,7,8,17,176.8489796
22,2013,7,8,18,184.0194712
22,2013,7,8,19,187.4545557
22,2013,7,8,20,186.1068284
22,2013,7,8,21,180.4633457
22,2013,7,8,22,171.3947792
22,2013,7,8,23,159.7718006
22,2013,7,8,24,146.506203
22,2013,7,9,1,132.6742646
22,2013,7,9,2,119.3933849
22,2013,7,9,3,107.9353902
22,2013,7,9,4,100.1898139
22,2013,7,9,5,98.20061631
22,2013,7,9,6,103.1182886
22,2013,7,9,7,112.5194463
22,2013,7,9,8,123.0872362
22,2013,7,9,9,131.5048047
22,2013,7,9,10,135.5214892
22,2013,7,9,11,137.1513891
22,2013,7,9,12,139.4747943
22,2013,7,9,13,144.6456946
22,2013,7,9,14,151.1128787
22,2013,7,9,15,156.3988351
22,2013,7,9,16,158.0260525
22,2013,7,9,17,154.5663479
22,2013,7,9,18,148.7888529
22,2013,7,9,19,144.5120277
22,2013,7,9,20,144.5076926
22,2013,7,9,21,147.361109
22,2013,7,9,22,150.6108988
22,2013,7,9,23,152.1453608
22,2013,7,9,24,151.2515031
22,2013,7,10,1,147.566011
22,2013,7,10,2,140.7255699
22,2013,7,10,3,131.2113156
22,2013,7,10,4,122.8821866
22,2013,7,10,5,120.4415717
22,2013,7,10,6,126.8350055
22,2013,7,10,7,137.9766053
22,2013,7,10,8,148.0226338
22,2013,7,10,9,152.4739537
22,2013,7,10,10,152.2098261
22,2013,7,10,11,149.4541121
22,2013,7,10,12,146.4306727
22,2013,7,10,13,144.7076811
22,2013,7,10,14,143.2305604
22,2013,7,10,15,140.2890458
22,2013,7,10,16,134.8782254
22,2013,7,10,17,128.814598
22,2013,7,10,18,124.6200153
22,2013,7,10,19,124.0474908
22,2013,7,10,20,125.7746855
22,2013,7,10,21,127.7104225
22,2013,7,10,22,127.7635247
22,2013,7,10,23,124.4350057
22,2013,7,10,24,118.5946412
22,2013,7,11,1,111.7043976
22,2013,7,11,2,105.1644456
22,2013,7,11,3,100.1277723
22,2013,7,11,4,97.68556939
22,2013,7,11,5,98.88978724
22,2013,7,11,6,104.6354118
22,2013,7,11,7,115.778188
22,2013,7,11,8,133.1738606
22,2013,7,11,9,155.8565675
22,2013,7,11,10,175.5740192
22,2013,7,11,11,182.2523191
22,2013,7,11,12,169.5448597
22,2013,7,11,13,146.0141899
22,2013,7,11,14,123.9501474
22,2013,7,11,15,112.9984808
22,2013,7,11,16,112.2285814
22,2013,7,11,17,118.0657511
22,2013,7,11,18,126.9352918
22,2013,7,11,19,135.7701313
22,2013,7,11,20,143.5336992
22,2013,7,11,21,149.6970511
22,2013,7,11,22,153.8047346
22,2013,7,11,23,155.6952655
22,2013,7,11,24,155.2806522
22,2013,7,12,1,152.4729028
22,2013,7,12,2,147.5126715
22,2013,7,12,3,141.955196
22,2013,7,12,4,137.6843601
22,2013,7,12,5,135.5544263
22,2013,7,12,6,132.301171
22,2013,7,12,7,123.6307496
22,2013,7,12,8,107.3875876
22,2013,7,12,9,89.96919289
22,2013,7,12,10,79.91134358
22,2013,7,12,11,85.74981793
22,2013,7,12,12,112.1873175
22,2013,7,12,13,148.5942374
22,2013,7,12,14,180.5078959
22,2013,7,12,15,196.6138544
22,2013,7,12,16,198.1906473
22,2013,7,12,17,189.6650519
22,2013,7,12,18,175.3356376
22,2013,7,12,19,158.9881432
22,2013,7,12,20,144.2800993
22,2013,7,12,21,134.869037
22,2013,7,12,22,133.2624524
22,2013,7,12,23,137.3677043
22,2013,7,12,24,143.9421166
22,2013,7,13,1,150.2599257
22,2013,7,13,2,155.6630156
22,2013,7,13,3,160.0101825
22,2013,7,13,4,163.0056229
22,2013,7,13,5,163.7351343
22,2013,7,13,6,161.1299145
22,2013,7,13,7,154.1211612
22,2013,7,13,8,142.8577509
22,2013,7,13,9,132.3592751
22,2013,7,13,10,128.8630042
22,2013,7,13,11,136.2966422
22,2013,7,13,12,149.3496296
22,2013,7,13,13,160.4018404
22,2013,7,13,14,164.664971
22,2013,7,13,15,168.678006
22,2013,7,13,16,181.811752
22,2013,7,13,17,213.4370157
22,2013,7,13,18,269.6762483
22,2013,7,13,19,343.6584783
22,2013,7,13,20,425.2643789
22,2013,7,13,21,507.436577
22,2013,7,13,22,595.3655143
22,2013,7,13,23,697.3035866
22,2013,7,13,24,816.5947417
22,2013,7,14,1,936.9491366
22,2013,7,14,2,1037.16848
22,2013,7,14,3,1096.054482
22,2013,7,14,4,1099.973345
22,2013,7,14,5,1065.549253
22,2013,7,14,6,1016.970883
22,2013,7,14,7,974.000121
22,2013,7,14,8,938.6916829
22,2013,7,14,9,908.6734936
22,2013,7,14,10,882.2128382
22,2013,7,14,11,860.1344441
22,2013,7,14,12,843.9023989
22,2013,7,14,13,834.9807904
22,2013,7,14,14,834.9299128
22,2013,7,14,15,845.6948849
22,2013,7,14,16,869.3170321
22,2013,7,14,17,911.0558514
22,2013,7,14,18,989.0435273
22,2013,7,14,19,1124.630416
22,2013,7,14,20,1339.166875
22,2013,7,14,21,1643.280902
22,2013,7,14,22,2004.711068
22,2013,7,14,23,2380.473585
22,2013,7,14,24,2729.265849
22,2013,7,15,1,3016.509988
22,2013,7,15,2,3209.309312
22,2013,7,15,3,3286.090973
22,2013,7,15,4,3270.57749
22,2013,7,15,5,3197.815227
22,2013,7,15,6,3102.850543
22,2013,7,15,7,3010.803438
22,2013,7,15,8,2907.088454
22,2013,7,15,9,2767.19377
22,2013,7,15,10,2595.521575
22,2013,7,15,11,2512.130088
